target_id	length	eff_length	est_counts	tpm
Solyc05g008520.3.1	3543	3364	233.4	8.00024
Solyc06g065130.1.1	174	14.6185	0	0
Solyc09g010880.3.1	1626	1447	237	18.8859
Solyc01g079300.3.1	2373	2194	18	0.946007
Solyc07g052300.3.1	2526	2347	0	0
Solyc04g071825.1.1	603	424	1.61391	0.438906
Solyc11g009050.2.1	897	718	32	5.13907
Solyc07g041350.1.1	267	88.0006	0	0
Solyc03g119450.3.1	3797	3618	358.743	11.4333
Solyc09g057650.3.1	1158	979	1746.37	205.689
Solyc10g007140.3.1	2213	2034	151	8.56021
Solyc07g017405.1.1	1311	1132	6.30992	0.642741
Solyc05g008740.1.1	402	223	0	0
Solyc09g082220.1.1	318	139	21	17.4206
Solyc09g065880.3.1	2007	1828	82	5.17245
Solyc02g072130.3.1	2031	1852	3262	203.096
Solyc08g008220.3.1	882	703	2732.45	448.184
Solyc06g071700.1.1	2325	2146	5	0.268657
Solyc05g015600.1.1	168	12.9312	0	0
Solyc12g019705.1.1	1140	961	0	0
Solyc08g005725.1.1	1482	1303	0	0
Solyc05g024495.1.1	1635	1456	0	0
Solyc12g017268.1.1	186	19.0638	0	0
Solyc07g009030.3.1	494	315	14.8526	5.43688
Solyc05g007060.3.1	1735	1556	732	54.245
Solyc08g080360.3.1	1309	1130	363	37.0413
Solyc06g066670.3.1	3061	2882	17	0.680164
Solyc12g042290.2.1	579	400	0	0
Solyc07g039510.3.1	1243	1064	37.858	4.10275
Solyc05g014725.1.1	555	376	0	0
Solyc03g116990.1.1	330	151	10.5486	8.05517
Solyc01g058350.1.1	153	9.8295	0	0
Solyc01g066730.3.1	2628	2449	0	0
Solyc07g037960.1.1	1458	1279	64	5.7699
Solyc07g032650.1.1	303	124	0	0
Solyc08g079140.1.1	447	268	9	3.87228
Solyc01g020440.3.1	1548	1369	127.805	10.7647
Solyc02g094620.2.1	2834	2655	132	5.73282
Solyc03g096308.1.1	1908	1729	0	0
Solyc01g102900.3.1	892	713	56	9.05643
Solyc01g087334.1.1	792	613	0	0
Solyc08g021870.2.1	742	563	8	1.63848
Solyc09g009743.1.1	558	379	0	0
Solyc02g050205.1.1	2410	2231	118	6.09875
Solyc04g063345.1.1	379	200	0	0
Solyc07g015925.1.1	495	316	0	0
Solyc10g078190.2.1	2444	2265	4.19618	0.213621
Solyc01g099460.2.1	3217	3038	64.5667	2.45064
Solyc07g045520.3.1	2680	2501	16	0.737675
Solyc03g082840.3.1	1105	926	6	0.747135
Solyc08g005300.2.1	1116	937	23	2.83039
Solyc08g065260.3.1	1444	1265	91.6641	8.3554
Solyc07g052990.1.1	240	61.0822	2	3.77549
Solyc04g063200.1.1	213	36.0583	0	0
Solyc05g007780.3.1	1047	868	110.675	14.7024
Solyc10g045627.1.1	6	2.46992	0	0
Solyc04g064480.3.1	5119	4940	169.751	3.96228
Solyc10g044640.2.1	1934	1755	65.803	4.32342
Solyc04g076440.1.1	339	160	1	0.720674
Solyc08g005525.1.1	761	582	4	0.792493
Solyc10g036830.1.1	267	88.0006	0	0
Solyc01g005295.1.1	168	12.9312	0	0
Solyc02g070510.3.1	1243	1064	402.106	43.577
Solyc02g080690.1.1	177	15.5846	0	0
Solyc06g075667.1.1	888	709	2.70195	0.43943
Solyc10g081620.2.1	4368	4189	281	7.7349
Solyc08g067880.3.1	2732	2553	318.084	14.3665
Solyc01g105620.3.1	1041	862	38	5.08317
Solyc06g048470.3.1	5364	5185	77	1.71238
Solyc07g006160.3.1	2845	2666	157	6.79044
Solyc08g078310.3.1	1493	1314	148	12.9875
Solyc06g035930.1.1	189	20.4424	0	0
Solyc03g032160.3.1	2305	2126	436.692	23.6849
Solyc04g081740.3.1	1527	1348	291	24.8921
Solyc08g081990.3.1	7519	7340	445	6.99073
Solyc02g055430.2.1	225	46.6066	0	0
Solyc09g031640.1.1	327	148	0	0
Solyc12g035910.1.1	150	9.35544	0	0
Solyc10g055140.2.1	693	514	0	0
Solyc03g123940.1.1	276	97.0001	0	0
Solyc05g018307.1.1	471	292	0	0
Solyc08g079420.3.1	1597	1418	508.81	41.375
Solyc10g006080.2.1	1601	1422	0	0
Solyc04g011465.1.1	333	154	12	8.98502
Solyc09g010640.2.1	2036	1857	430.949	26.7592
Solyc10g081330.2.1	1098	919	146	18.3188
Solyc06g082320.3.1	1973	1794	4	0.257096
Solyc10g005080.3.1	6548	6369	199.426	3.61051
Solyc06g048930.3.1	2323	2144	159	8.55128
Solyc01g111760.3.1	2286	2107	1858.83	101.726
Solyc09g065645.1.1	276	97.0001	0	0
Solyc10g079750.2.1	3836	3657	33.7107	1.06292
Solyc09g018790.3.1	2900	2721	328.55	13.923
Solyc01g087810.2.1	2539	2360	124.922	6.10359
Solyc03g121930.3.1	1791	1612	61	4.36338
Solyc06g072750.3.1	2094	1915	32	1.92681
Solyc12g096830.2.1	1434	1255	334	30.6875
Solyc05g010440.2.1	1441	1262	235	21.4717
Solyc02g030350.1.1	252	73.0112	0	0
Solyc09g075820.3.1	1987	1808	1692	107.91
Solyc10g085590.1.1	1212	1033	228	25.4503
Solyc01g090440.2.1	3056	2877	123	4.92974
Solyc06g066160.3.1	1172	993	5	0.580603
Solyc02g067390.3.1	1468	1289	228	20.3958
Solyc12g006890.2.1	2390	2211	73	3.80709
Solyc12g088515.1.1	485	306	0	0
Solyc12g095830.2.1	2880	2701	887	37.8667
Solyc02g011800.1.1	414	235	7	3.4347
Solyc09g037133.1.1	945	766	0	0
Solyc03g006200.2.1	987	808	0	0
Solyc11g012540.2.1	1337	1158	6.22027	0.619383
Solyc03g121120.3.1	2292	2113	41	2.2374
Solyc04g011380.3.1	4295	4116	321	8.99266
Solyc03g083170.3.1	4210	4031	5.01258	0.143386
Solyc10g008870.3.1	689	510	855	193.31
Solyc12g098100.2.1	4480	4301	3	0.0804286
Solyc01g095880.1.1	540	361	0	0
Solyc08g067080.2.1	1825	1646	0	0
Solyc01g099020.3.1	2275	2096	32.4519	1.78528
Solyc11g007110.2.1	2480	2301	480	24.0538
Solyc04g014780.1.1	363	184	0	0
Solyc04g063320.1.1	195	23.5677	0	0
Solyc03g121670.3.1	1775	1596	58	4.19038
Solyc08g006410.3.1	1537	1358	785.115	66.6641
Solyc10g055750.1.1	1491	1312	0	0
Solyc03g120870.3.1	883	704	3	0.491368
Solyc03g059310.3.1	1392	1213	192	18.2515
Solyc11g045673.1.1	576	397	0	0
Solyc08g013910.3.1	2074	1895	0	0
Solyc08g075600.2.1	7492	7313	0	0
Solyc08g005090.1.1	825	646	18	3.21291
Solyc04g080220.3.1	3926	3747	6	0.18464
Solyc05g007510.3.1	3864	3685	308.056	9.63941
Solyc01g005530.3.1	2054	1875	277	17.0348
Solyc01g102850.2.1	4442	4263	55	1.48767
Solyc06g054060.1.1	474	295	0	0
Solyc07g008980.3.1	749	570	21	4.24818
Solyc03g120790.1.1	690	511	20	4.51302
Solyc08g076497.1.1	219	41.1625	0	0
Solyc09g008020.3.1	2508	2329	855	42.3307
Solyc07g065820.3.1	1106	927	152	18.907
Solyc08g066420.1.1	510	331	0	0
Solyc09g055325.1.1	654	475	0	0
Solyc07g066385.1.1	718	539	384	82.1488
Solyc12g100090.1.1	1131	952	10.8077	1.30904
Solyc01g095580.3.1	2726	2547	242	10.9558
Solyc09g075160.3.1	994	815	356.314	50.412
Solyc11g069100.2.1	554	375	0	0
Solyc11g017310.2.1	405	226	1	0.510211
Solyc10g084890.2.1	1684	1505	7.75237	0.59396
Solyc05g046017.1.1	606	427	0	0
Solyc06g066240.3.1	1710	1531	0	0
Solyc10g051220.2.1	1580	1401	1	0.0823039
Solyc09g010095.1.1	477	298	16	6.19102
Solyc12g057160.1.1	399	220	49.1883	25.7809
Solyc03g005340.3.1	2829	2650	128	5.56958
Solyc03g063110.3.1	1642	1463	247	19.4675
Solyc01g087010.3.1	801	622	0	0
Solyc01g067820.3.1	1578	1399	68	5.60467
Solyc07g039450.3.1	1192	1013	256	29.14
Solyc11g020260.2.1	2193	2014	0	0
Solyc07g064790.3.1	538	359	0	0
Solyc09g059150.1.1	660	481	0	0
Solyc04g026350.3.1	1091	912	653	82.5614
Solyc04g081260.3.1	3684	3505	225	7.40207
Solyc06g053360.3.1	3872	3693	257	8.0244
Solyc04g056741.1.1	249	70.019	0	0
Solyc10g081340.1.1	1482	1303	86	7.61049
Solyc01g099880.3.1	1439	1260	2	0.183028
Solyc01g006940.3.1	1176	997	137	15.8447
Solyc04g078020.2.1	63	3.78007	0	0
Solyc05g051425.1.1	930	751	20	3.07078
Solyc02g085180.3.1	4135	3956	76	2.21522
Solyc12g042807.1.1	567	388	0	0
Solyc02g092000.3.1	1144	965	99	11.8295
Solyc03g116750.3.1	5778	5599	1198	24.672
Solyc03g031590.3.1	1283	1104	0	0
Solyc06g074520.1.1	231	52.2911	0	0
Solyc05g009210.1.1	879	700	18	2.96506
Solyc01g057473.1.1	417	238	17	8.23627
Solyc01g100270.3.1	2455	2276	114	5.77552
Solyc01g097820.3.1	4025	3846	39.0457	1.17064
Solyc07g020870.2.1	2580	2401	3	0.144075
Solyc02g092380.3.1	3517	3338	142	4.90524
Solyc09g075060.3.1	3255	3076	17	0.637267
Solyc01g016360.2.1	1325	1146	13.4318	1.35148
Solyc06g062295.1.1	990	811	0	0
Solyc01g058500.3.1	307	128	174819	157484
Solyc09g066080.2.1	2029	1850	50.8006	3.16633
Solyc06g017970.3.1	9278	9099	351	4.44807
Solyc05g007140.3.1	2907	2728	738.94	31.2337
Solyc10g079370.2.1	1650	1471	1429.55	112.059
Solyc04g081500.3.1	2532	2353	84	4.11638
Solyc06g008170.3.1	862	683	1227.24	207.19
Solyc03g114165.1.1	418	239	149	71.8864
Solyc08g081450.3.1	4599	4420	13	0.339141
Solyc03g078140.1.1	324	145	0	0
Solyc11g069910.2.1	741	562	92	18.876
Solyc05g007350.2.1	3729	3550	0	0
Solyc05g005960.3.1	2171	1992	54.8912	3.1774
Solyc12g056890.1.1	654	475	3.79057	0.920172
Solyc10g047747.1.1	714	535	0	0
Solyc07g043450.2.1	1221	1042	0	0
Solyc11g039820.2.1	462	283	0	0
Solyc10g078180.2.1	4734	4555	679.804	17.2089
Solyc10g078450.2.1	717	538	326	69.8705
Solyc06g010240.2.1	555	376	2	0.613339
Solyc09g058977.1.1	198	25.324	0	0
Solyc05g006570.1.1	1833	1654	0	0
Solyc08g062090.1.1	369	190	0	0
Solyc07g066250.1.1	1287	1108	0	0
Solyc07g015980.3.1	1599	1420	23	1.86766
Solyc03g093710.1.1	2517	2338	0	0
Solyc01g110080.2.1	1189	1010	0	0
Solyc06g066650.3.1	2006	1827	288.164	18.187
Solyc03g043890.3.1	1898	1719	1	0.0670784
Solyc06g065420.2.1	1930	1751	0	0
Solyc03g098560.2.1	1530	1351	0	0
Solyc03g113860.2.1	4210	4031	18	0.514895
Solyc11g011535.1.1	326	147	4	3.13763
Solyc09g075400.3.1	1579	1400	0	0
Solyc01g110160.3.1	2272	2093	68	3.74626
Solyc01g096660.3.1	1800	1621	646	45.9524
Solyc06g034232.1.1	702	523	0	0
Solyc12g096290.2.1	3055	2876	18	0.721676
Solyc05g016723.1.1	1062	883	0	0
Solyc11g069490.2.1	3280	3101	644	23.9465
Solyc01g096580.3.1	4772	4593	1505.21	37.7886
Solyc08g079120.2.1	1850	1671	0	0
Solyc03g114800.1.1	951	772	6	0.896174
Solyc01g095610.3.1	1616	1437	57	4.57379
Solyc06g082440.1.1	1260	1081	217	23.1469
Solyc08g061277.1.1	291	112	0	0
Solyc02g093740.3.1	2246	2067	130	7.25206
Solyc12g049425.1.1	903	724	0	0
Solyc09g059840.1.1	546	367	0	0
Solyc02g071597.1.1	2182	2003	0	0
Solyc11g028310.2.1	3672	3493	5	0.165056
Solyc04g051376.1.1	198	25.324	0	0
Solyc11g005290.2.1	2418	2239	59	3.03848
Solyc11g072520.2.1	1416	1237	80	7.45725
Solyc08g061220.3.1	1817	1638	119	8.37706
Solyc10g080610.1.1	1035	856	2192	295.274
Solyc01g006610.2.1	1442	1263	21.7843	1.98884
Solyc03g116260.3.1	1472	1293	7	0.624249
Solyc09g082980.3.1	2088	1909	76	4.59057
Solyc06g071840.2.1	2590	2411	0	0
Solyc05g016727.1.1	207	31.3862	0	0
Solyc12g021150.2.1	907	728	0	0
Solyc08g077460.3.1	2703	2524	358	16.3551
Solyc02g021390.1.1	189	20.4424	0	0
Solyc03g063770.2.1	933	754	3.08451	0.471709
Solyc10g055355.1.1	842	663	0	0
Solyc10g080530.2.1	1292	1113	22	2.27922
Solyc11g010730.2.1	2290	2111	96	5.24375
Solyc12g017915.1.1	180	16.6423	0	0
Solyc12g098690.2.1	1506	1327	349	30.3259
Solyc02g084630.3.1	1186	1007	295	33.7793
Solyc04g072740.3.1	2384	2205	9	0.470644
Solyc01g106253.1.1	4844	4665	978.936	24.197
Solyc01g060160.1.1	1014	835	0	0
Solyc03g096180.3.1	672	493	0	0
Solyc09g015240.2.1	4308	4129	0	0
Solyc07g062420.1.1	636	457	0	0
Solyc03g031480.3.1	497	318	0	0
Solyc09g089690.3.1	1429	1250	163	15.0361
Solyc09g007760.3.1	1054	875	744.806	98.1507
Solyc11g007480.1.1	1362	1183	13.3944	1.30556
Solyc04g049210.2.1	284	105	0	0
Solyc10g080430.1.1	2325	2146	0	0
Solyc07g017760.1.1	2529	2350	35	1.71735
Solyc07g005587.1.1	654	475	0	0
Solyc05g007390.1.1	855	676	0	0
Solyc02g082110.3.1	3535	3356	188.14	6.46426
Solyc02g088850.3.1	3625	3446	1	0.0334613
Solyc03g058890.3.1	1552	1373	0	0
Solyc08g082165.1.1	580	401	10	2.87551
Solyc11g070055.1.1	261	82.002	0	0
Solyc05g012178.1.1	3272	3093	48	1.78945
Solyc05g053650.3.1	3691	3512	610	20.0278
Solyc07g019650.3.1	3378	3199	94	3.38822
Solyc04g078565.1.1	1098	919	0	0
Solyc02g036240.1.1	414	235	0	0
Solyc05g013920.3.1	2206	2027	126	7.16763
Solyc04g081480.2.1	1166	987	66	7.71055
Solyc12g038440.1.1	246	67.0317	0	0
Solyc06g084615.1.1	1746	1567	100	7.35851
Solyc02g089860.1.1	834	655	0	0
Solyc08g005630.3.1	2582	2403	31	1.48753
Solyc01g095790.3.1	934	755	356	54.3703
Solyc06g018001.1.1	384	205	0	0
Solyc12g019000.2.1	1789	1610	422	30.2235
Solyc07g056640.1.1	162	11.5236	0	0
Solyc11g050932.1.1	843	664	0	0
Solyc03g121220.2.1	1202	1023	0	0
Solyc06g059885.1.1	1953	1774	204.891	13.3176
Solyc07g005345.1.1	1553	1374	0	0
Solyc03g064030.3.1	1967	1788	149	9.60898
Solyc05g006347.1.1	772	593	0	0
Solyc04g017910.1.1	270	91.0003	0	0
Solyc03g082540.3.1	992	813	17	2.41111
Solyc02g093060.3.1	1817	1638	264	18.5844
Solyc03g063560.3.1	6286	6107	1584	29.9079
Solyc03g116330.3.1	1181	1002	19	2.18647
Solyc10g047300.2.1	2441	2262	102	5.19955
Solyc09g090820.3.1	493	314	41	15.0561
Solyc06g053920.3.1	2150	1971	72	4.21216
Solyc02g065710.2.1	638	459	0	0
Solyc09g008370.1.1	1848	1669	0	0
Solyc07g009235.1.1	327	148	0	0
Solyc04g072560.3.1	3937	3758	1032.66	31.6853
Solyc08g078130.3.1	1205	1026	61	6.85553
Solyc04g051620.2.1	1617	1438	0	0
Solyc05g050540.3.1	2514	2335	10	0.493823
Solyc04g025470.1.1	117	6.00353	0	0
Solyc11g044815.1.1	246	67.0317	0	0
Solyc04g054895.1.1	348	169	0	0
Solyc09g010860.3.1	1195	1016	24	2.72381
Solyc03g091020.1.1	330	151	0	0
Solyc02g088983.1.1	639	460	0	0
Solyc03g062960.1.1	366	187	0	0
Solyc11g019920.2.1	4699	4520	46.8794	1.19592
Solyc09g064250.2.1	747	568	0	0
Solyc03g083390.3.1	1032	853	533	72.0505
Solyc02g083500.3.1	2299	2120	254.709	13.8537
Solyc01g111000.3.1	501	322	8	2.86479
Solyc11g065045.1.1	24	3.02529	0	0
Solyc10g006250.3.1	678	499	73	16.8687
Solyc03g095225.1.1	6	2.46992	0	0
Solyc12g006760.1.1	261	82.002	33.83	47.5703
Solyc03g119940.3.1	9502	9323	57.6025	0.712434
Solyc12g035870.2.1	1353	1174	7	0.687525
Solyc09g005543.1.1	345	166	8.0253	5.57457
Solyc12g099320.2.1	3455	3276	410	14.4311
Solyc06g054410.3.1	9567	9388	83.4182	1.02458
Solyc04g011600.3.1	3339	3160	1	0.0364898
Solyc06g069450.3.1	2541	2362	24	1.17163
Solyc02g094220.2.1	562	383	52	15.6554
Solyc11g008600.1.1	405	226	4	2.04085
Solyc07g005940.3.1	1860	1681	687	47.1246
Solyc09g090910.2.1	1311	1132	22	2.24096
Solyc11g007830.2.1	1461	1282	291.981	26.2618
Solyc07g047820.2.1	3740	3561	57	1.8457
Solyc11g065920.2.1	4265	4086	722.388	20.386
Solyc07g007730.3.1	1535	1356	0	0
Solyc01g098660.2.1	311	132	0	0
Solyc09g007680.3.1	5477	5298	462.273	10.0611
Solyc01g110220.1.1	735	556	0	0
Solyc07g008210.3.1	1036	857	24	3.22916
Solyc02g080700.2.1	494	315	0.517685	0.189502
Solyc04g025840.2.1	630	451	0	0
Solyc09g091670.3.1	8649	8470	3045.3	41.4577
Solyc09g005460.2.1	414	235	1.18742	0.582635
Solyc10g047220.2.1	1197	1018	262	29.6765
Solyc06g068090.3.1	3593	3414	1310	44.2452
Solyc12g062225.1.1	447	268	0	0
Solyc01g108710.3.1	432	253	61	27.8015
Solyc08g007070.2.1	707	528	8.00906	1.74907
Solyc03g093760.1.1	2394	2215	0	0
Solyc12g087990.2.1	2135	1956	25	1.47377
Solyc01g010393.1.1	486	307	0	0
Solyc04g080160.3.1	1906	1727	57	3.80576
Solyc03g098680.3.1	1959	1780	0	0
Solyc08g008500.3.1	750	571	3	0.60582
Solyc02g062740.3.1	2880	2701	311	13.2768
Solyc03g058853.1.1	654	475	0	0
Solyc02g021140.3.1	1068	889	330	42.8027
Solyc12g011140.2.1	3674	3495	58	1.91355
Solyc05g026540.3.1	2288	2109	737	40.2948
Solyc04g080370.3.1	2064	1885	199	12.1731
Solyc03g006510.3.1	1305	1126	636	65.1294
Solyc02g085910.3.1	1054	875	282	37.162
Solyc02g081050.3.1	1856	1677	0	0
Solyc09g018610.1.1	132	7.19434	0	0
Solyc07g045070.3.1	2295	2116	70	3.81453
Solyc03g114960.3.1	2047	1868	1286	79.3821
Solyc11g066020.2.1	2291	2112	410	22.3846
Solyc11g045430.1.1	660	481	33.9703	8.14353
Solyc09g063015.1.1	944	765	122	18.389
Solyc11g068740.2.1	1260	1081	294	31.3603
Solyc02g071990.3.1	3418	3239	391.176	13.9258
Solyc01g105545.1.1	696	517	25	5.57581
Solyc11g006080.2.1	1384	1205	74	7.08114
Solyc11g071427.1.1	195	23.5677	0	0
Solyc02g089267.1.1	714	535	14.0389	3.02579
Solyc08g062140.1.1	1338	1159	0	0
Solyc12g062910.2.1	513	334	0	0
Solyc07g032497.1.1	603	424	0	0
Solyc10g008710.3.1	1189	1010	0	0
Solyc12g017555.1.1	1035	856	0	0
Solyc05g018240.3.1	1287	1108	0	0
Solyc03g120620.3.1	4131	3952	79	2.30499
Solyc03g078055.1.1	439	260	11	4.87841
Solyc01g016688.1.1	648	469	0	0
Solyc11g005933.1.1	372	193	21	12.5464
Solyc05g008140.3.1	1146	967	117	13.9514
Solyc10g044647.1.1	258	79.0036	0	0
Solyc07g042927.1.1	318	139	0	0
Solyc12g088290.2.1	3074	2895	596	23.7387
Solyc05g018150.3.1	1726	1547	253	18.8577
Solyc02g083250.3.1	1072	893	1472	190.071
Solyc07g039260.2.1	351	172	0	0
Solyc06g060070.3.1	1506	1327	36.3599	3.15945
Solyc06g042990.1.1	207	31.3862	1	3.67383
Solyc09g030457.1.1	513	334	0	0
Solyc10g045260.1.1	234	55.1953	0	0
Solyc12g035362.1.1	510	331	0	0
Solyc03g093160.3.1	2317	2138	457.266	24.6615
Solyc06g063310.2.1	782	603	703	134.43
Solyc05g020000.1.1	360	181	0	0
Solyc01g081330.3.1	2245	2066	7	0.390685
Solyc07g047780.3.1	2845	2666	1047	45.284
Solyc01g058680.2.1	306	127	0	0
Solyc12g005093.1.1	859	680	5	0.847851
Solyc09g061515.1.1	596	417	0	0
Solyc03g044790.3.1	1001	822	67.4296	9.45883
Solyc01g016370.2.1	957	778	14.4806	2.14617
Solyc10g078310.2.1	1971	1792	236	15.1856
Solyc05g025743.1.1	276	97.0001	0	0
Solyc04g016410.3.1	5086	4907	135	3.17232
Solyc05g012340.3.1	1528	1349	98	8.3767
Solyc03g007190.3.1	1364	1185	645	62.7625
Solyc01g111470.3.1	2827	2648	14	0.609633
Solyc10g080870.3.1	1905	1726	34	2.27142
Solyc01g108087.1.1	1005	826	129	18.0081
Solyc04g074230.3.1	1515	1336	1716.06	148.11
Solyc08g062940.3.1	4488	4309	25.6297	0.685846
Solyc01g104040.3.1	5036	4857	372	8.83148
Solyc04g057870.3.1	1605	1426	130	10.5119
Solyc09g055710.3.1	434	255	63	28.4878
Solyc03g031990.3.1	1405	1226	12	1.12862
Solyc07g006360.1.1	1440	1261	24	2.1946
Solyc12g070113.1.1	369	190	2	1.21377
Solyc10g085830.2.1	1385	1206	44	4.20692
Solyc12g087965.1.1	103	5.19716	0	0
Solyc05g012420.3.1	1932	1753	0	0
Solyc09g056225.1.1	753	574	0	0
Solyc00g007150.3.1	488	309	17	6.34379
Solyc01g096820.3.1	3369	3190	38.5683	1.39412
Solyc08g048160.1.1	351	172	0	0
Solyc06g073170.1.1	507	328	77	27.0692
Solyc06g033920.1.1	2901	2722	0	0
Solyc06g082980.3.1	1204	1025	594	66.8223
Solyc11g012567.1.1	249	70.019	0	0
Solyc10g080490.2.1	4636	4457	141	3.64783
Solyc10g050875.1.1	981	802	0	0
Solyc05g009910.3.1	1302	1123	421	43.2276
Solyc12g010210.2.1	2621	2442	11.0043	0.519609
Solyc10g076350.2.1	1234	1055	445	48.6369
Solyc07g053720.3.1	1328	1149	235	23.5834
Solyc05g025950.1.1	156	10.3458	0	0
Solyc08g029170.3.1	2259	2080	556.062	30.8261
Solyc06g082850.3.1	1395	1216	5	0.474127
Solyc02g081160.3.1	3111	2932	679	26.7033
Solyc08g006150.3.1	1407	1228	276	25.9161
Solyc12g036457.1.1	1395	1216	0	0
Solyc06g008190.1.1	1536	1357	3	0.254918
Solyc09g074680.3.1	2918	2739	466.278	19.6296
Solyc07g007460.2.1	1506	1327	0	0
Solyc09g098035.1.1	186	19.0638	0	0
Solyc06g018002.1.1	984	805	0	0
Solyc02g092360.3.1	1627	1448	99	7.88361
Solyc02g014150.3.1	1724	1545	774	57.7658
Solyc10g087013.1.1	1743	1564	3.18351	0.234708
Solyc03g111170.3.1	2202	2023	1011	57.6254
Solyc07g005140.3.1	2504	2325	26	1.28946
Solyc07g056260.3.1	7006	6827	868	14.6605
Solyc07g063330.3.1	3666	3487	84.9549	2.80928
Solyc01g095080.3.1	2121	1942	25	1.48439
Solyc01g103590.3.1	686	507	888.799	202.141
Solyc07g006520.3.1	1941	1762	130	8.50738
Solyc06g011660.2.1	770	591	0	0
Solyc01g079350.3.1	2217	2038	491	27.7802
Solyc05g015650.3.1	3197	3018	130	4.96687
Solyc01g112230.3.1	685	506	23	5.24126
Solyc02g091920.3.1	1550	1371	119	10.0085
Solyc09g090880.1.1	237	58.1281	0	0
Solyc04g079890.3.1	789	610	0	0
Solyc07g043630.2.1	2342	2163	1	0.0533092
Solyc11g005770.2.1	2200	2021	107	6.10486
Solyc01g107430.2.1	1100	921	93.254	11.6753
Solyc01g059967.1.1	984	805	0	0
Solyc06g053800.2.1	1967	1788	439	28.311
Solyc04g014230.1.1	696	517	0	0
Solyc07g049490.2.1	1698	1519	222	16.8521
Solyc12g077467.1.1	761	582	61.7121	12.2266
Solyc06g024370.1.1	153	9.8295	0	0
Solyc01g009020.3.1	273	94.0001	93	114.081
Solyc11g010220.2.1	1812	1633	23	1.62405
Solyc08g028977.1.1	291	112	0	0
Solyc07g032240.3.1	1616	1437	87	6.98106
Solyc08g065750.1.1	1353	1174	0	0
Solyc09g065630.3.1	2951	2772	52	2.16306
Solyc02g071870.3.1	1530	1351	100	8.53499
Solyc01g099260.3.1	1310	1131	40	4.07808
Solyc10g083830.2.1	2588	2409	114	5.45666
Solyc05g016195.1.1	240	61.0822	0	0
Solyc08g062150.1.1	237	58.1281	0	0
Solyc03g025455.1.1	784	605	9	1.71532
Solyc01g094360.3.1	2912	2733	0	0
Solyc07g006410.1.1	960	781	9	1.32877
Solyc10g047760.1.1	189	20.4424	0	0
Solyc05g026313.1.1	651	472	0	0
Solyc09g098120.3.1	1086	907	3	0.381393
Solyc08g045715.1.1	438	259	0	0
Solyc09g048990.3.1	2633	2454	7.21296	0.33892
Solyc02g005500.1.1	327	148	0	0
Solyc04g074450.2.1	2601	2422	398.979	18.9948
Solyc02g065190.3.1	1774	1595	5.07335	0.366769
Solyc03g114670.3.1	5073	4894	163.58	3.85412
Solyc03g113400.3.1	1102	923	44	5.4968
Solyc07g054850.3.1	1601	1422	22	1.78395
Solyc12g096650.2.1	1400	1221	233	22.0039
Solyc03g078160.3.1	1827	1648	62	4.33804
Solyc10g045545.1.1	1248	1069	0	0
Solyc09g007110.3.1	3881	3702	44	1.37049
Solyc03g083120.2.1	1244	1065	0	0
Solyc01g058660.1.1	120	6.21	0	0
Solyc11g006640.2.1	3215	3036	29.3768	1.11574
Solyc04g049410.2.1	605	426	77	20.842
Solyc03g113600.3.1	2112	1933	0	0
Solyc08g063070.3.1	2044	1865	67.9066	4.19848
Solyc10g086150.2.1	1367	1188	727	70.5629
Solyc06g005435.1.1	1716	1537	65.1002	4.8839
Solyc10g054135.1.1	1047	868	0	0
Solyc08g081350.2.1	1133	954	0	0
Solyc04g073980.3.1	2202	2023	1	0.0569984
Solyc01g095130.3.1	6292	6113	12.6117	0.23789
Solyc09g082370.3.1	2759	2580	28	1.2514
Solyc09g098080.3.1	1485	1306	0	0
Solyc09g083060.3.1	4901	4722	440	10.7445
Solyc08g065190.3.1	1945	1766	235.472	15.3747
Solyc08g074710.1.1	210	33.6633	0	0
Solyc07g064625.1.1	2458	2279	27	1.36609
Solyc08g006930.3.1	654	475	2422	587.948
Solyc05g052080.1.1	456	277	0	0
Solyc09g007840.3.1	2139	1960	36	2.1179
Solyc03g119300.3.1	1174	995	10	1.15887
Solyc05g050830.2.1	432	253	2	0.911524
Solyc01g113620.2.1	3795	3616	35	1.11609
Solyc12g097010.2.1	4111	3932	45.3809	1.33082
Solyc12g013840.2.1	4500	4321	16.7763	0.447684
Solyc01g088505.1.1	1735	1556	477	35.3482
Solyc01g014480.3.1	2755	2576	344.95	15.4408
Solyc06g076715.1.1	1254	1075	0	0
Solyc03g071820.2.1	685	506	0	0
Solyc12g096970.2.1	3161	2982	0	0
Solyc04g078380.2.1	724	545	303	64.1069
Solyc08g007200.3.1	822	643	0	0
Solyc09g061797.1.1	2142	1963	0	0
Solyc01g006220.2.1	1693	1514	27.2597	2.07612
Solyc10g074860.2.1	649	470	541	132.727
Solyc01g098910.3.1	1673	1494	721	55.6472
Solyc10g008280.3.1	3429	3250	527.961	18.7317
Solyc12g038590.2.1	738	559	14	2.88785
Solyc09g097980.3.1	1158	979	60.3195	7.1045
Solyc05g055860.3.1	3508	3329	0	0
Solyc01g079910.1.1	879	700	0	0
Solyc04g076940.3.1	4516	4337	103	2.73846
Solyc02g094755.1.1	450	271	0	0
Solyc03g043715.1.1	1714	1535	59	4.43203
Solyc03g070430.1.1	165	12.1958	0	0
Solyc06g009260.3.1	757	578	6.81486	1.35953
