target_id	length	eff_length	est_counts	tpm
Solyc10g083650.1.1	687	508	345	61.5809
Solyc02g032875.1.1	435	256	0	0
Solyc02g081440.3.1	2416	2237	679	27.5229
Solyc03g111275.1.1	285	106	0	0
Solyc01g058510.1.1	264	85.0011	0	0
Solyc10g054383.1.1	420	241	1.03839	0.390692
Solyc10g051360.1.1	489	310	0	0
Solyc01g108510.3.1	2010	1831	210	10.3997
Solyc10g078390.2.1	2993	2814	778	25.0695
Solyc02g085780.3.1	3617	3438	375.131	9.89389
Solyc05g006010.3.1	10505	10326	278.312	2.44394
Solyc10g080585.1.1	345	166	0	0
Solyc10g006290.3.1	938	759	593	70.8441
Solyc12g056523.1.1	477	298	2	0.608561
Solyc08g044460.1.1	186	19.0638	0	0
Solyc03g083260.1.1	234	55.1953	2.10253	3.45407
Solyc04g049960.3.1	425	246	0	0
Solyc03g005030.3.1	1338	1159	241	18.8549
Solyc07g006680.1.1	1359	1180	4	0.307375
Solyc03g096740.3.1	890	711	72	9.18234
Solyc08g063127.1.1	828	649	0	0
Solyc04g050330.2.1	390	211	0	0
Solyc08g080020.1.1	315	136	0	0
Solyc10g049423.1.1	459	280	1.98545	0.642972
Solyc06g008510.3.1	2143	1964	18	0.831039
Solyc10g074443.1.1	237	58.1281	0	0
Solyc05g025520.2.1	634	455	6	1.19572
Solyc08g007480.2.1	1442	1263	38	2.72817
Solyc08g045870.2.1	624	445	45.9654	9.36616
Solyc03g123540.3.1	457	278	23	7.50194
Solyc09g014260.1.1	198	25.324	0	0
Solyc06g076700.1.1	1902	1723	25	1.31566
Solyc08g061273.1.1	408	229	0	0
Solyc03g098770.1.1	237	58.1281	0	0
Solyc04g050150.3.1	4979	4800	462	8.72753
Solyc07g008015.1.1	294	115	2.02265	1.59483
Solyc08g076100.3.1	2307	2128	763	32.512
Solyc03g063380.2.1	1173	994	11	1.00345
Solyc11g010490.2.1	3800	3621	243	6.08511
Solyc07g005570.3.1	1512	1333	518	35.2363
Solyc04g012150.3.1	1047	868	76.1122	7.95106
Solyc04g080590.3.1	940	761	417	49.6869
Solyc06g084190.3.1	4332	4153	517.524	11.2995
Solyc01g103295.1.1	465	286	0	0
Solyc12g014470.2.1	1501	1322	39.9592	2.74079
Solyc07g007500.3.1	974	795	388	44.2543
Solyc06g007355.1.1	462	283	2	0.640817
Solyc11g021270.1.1	156	10.3458	0	0
Solyc02g082690.3.1	6574	6395	222.206	3.1507
Solyc03g019950.3.1	2330	2151	1194	50.3332
Solyc09g009020.3.1	1861	1682	4611.37	248.596
Solyc09g005290.1.1	2811	2632	31	1.06799
Solyc05g050050.1.1	969	790	0	0
Solyc08g005305.1.1	210	33.6633	0	0
Solyc10g048055.1.1	1401	1222	1.00999	0.074944
Solyc01g094390.2.1	1544	1365	0	0
Solyc02g087490.2.1	216	38.5618	0	0
Solyc08g068810.3.1	2030	1851	83.2406	4.07773
Solyc08g061772.1.1	771	592	0	0
Solyc09g037010.2.1	664	485	0	0
Solyc09g011680.1.1	315	136	0	0
Solyc07g045240.3.1	1625	1446	1389	87.1013
Solyc12g056730.1.1	3234	3055	15	0.445216
Solyc05g005935.1.1	324	145	0	0
Solyc01g108420.2.1	523	344	7	1.84514
Solyc07g041960.2.1	420	241	0	0
Solyc04g050380.2.1	315	136	0	0
Solyc06g059790.3.1	638	459	0	0
Solyc05g005430.2.1	1211	1032	0	0
Solyc09g007530.3.1	1793	1614	492	27.6409
Solyc02g068380.3.1	2216	2037	3801	169.199
Solyc03g006770.3.1	4591	4412	100	2.0552
Solyc09g090390.2.1	1842	1663	2	0.109051
Solyc08g022140.1.1	276	97.0001	0	0
Solyc10g052680.1.1	330	151	0	0
Solyc04g011340.3.1	1555	1376	0	0
Solyc02g026085.1.1	702	523	0	0
Solyc09g007230.3.1	2292	2113	816	35.0172
Solyc10g047150.2.1	180	16.6423	0	0
Solyc12g039105.1.1	810	631	0	0
Solyc02g062467.1.1	255	76.0064	0	0
Solyc07g065680.3.1	2907	2728	962	31.9758
Solyc12g044710.1.1	855	676	0	0
Solyc07g042293.1.1	375	196	0	0
Solyc05g006560.1.1	1803	1624	99	5.52764
Solyc02g011930.1.1	1284	1105	7.31966	0.600647
Solyc04g057860.2.1	480	301	2	0.602496
Solyc03g006980.3.1	1476	1297	92.4673	6.46455
Solyc12g014200.2.1	1559	1380	11	0.722777
Solyc05g006120.3.1	2010	1831	94	4.65511
Solyc06g066400.3.1	3337	3158	74	2.12476
Solyc01g017540.1.1	288	109	0	0
Solyc04g014350.1.1	177	15.5846	0	0
Solyc09g064945.1.1	354	175	0	0
Solyc01g011357.1.1	339	160	0	0
Solyc08g066355.1.1	1602	1423	0	0
Solyc02g080820.3.1	1184	1005	290	26.1651
Solyc09g061710.3.1	2119	1940	72	3.36528
Solyc02g036373.1.1	9	2.70348	0	0
Solyc01g097110.2.1	5716	5537	13	0.212892
Solyc04g011760.3.1	549	370	4	0.980277
Solyc09g008430.3.1	1384	1205	626	47.1062
Solyc04g079210.3.1	5128	4949	252	4.61715
Solyc01g005270.3.1	935	756	101.907	12.2229
Solyc01g109060.3.1	1902	1723	36	1.89456
Solyc06g009040.3.1	1547	1368	10813	716.722
Solyc11g066930.1.1	960	781	31	3.59916
Solyc03g007820.3.1	1468	1289	53.7109	3.77833
Solyc04g039960.3.1	4121	3942	79.2194	1.82224
Solyc08g006060.3.1	2562	2383	628.705	23.9229
Solyc09g031565.1.1	336	157	0	0
Solyc01g099150.3.1	1293	1114	0	0
Solyc02g071700.3.1	2585	2406	148	5.57772
Solyc09g009430.3.1	3129	2950	644.48	19.8097
Solyc03g121950.3.1	3087	2908	855	26.6601
Solyc05g010515.1.1	714	535	0	0
Solyc04g071137.1.1	1091	912	0	0
Solyc01g081440.3.1	2795	2616	184.042	6.37926
Solyc01g087590.3.1	2135	1956	806	37.3643
Solyc11g065840.2.1	1539	1360	11	0.733406
Solyc02g089420.1.1	543	364	14.8203	3.69187
Solyc01g098900.3.1	1224	1045	125	10.8464
Solyc03g097550.3.1	2252	2073	269	11.7664
Solyc11g050775.1.1	264	85.0011	0	0
Solyc05g012840.1.1	672	493	0	0
Solyc07g041230.3.1	1750	1571	39	2.25102
Solyc12g089150.2.1	1680	1501	971	58.6582
Solyc01g107620.3.1	615	436	43	8.94278
Solyc05g052050.1.1	705	526	1674	288.576
Solyc11g050828.1.1	534	355	0	0
Solyc02g084163.1.1	846	667	0	0
Solyc03g117080.3.1	1100	921	28	2.7567
Solyc03g043573.1.1	291	112	1	0.809604
Solyc11g012810.2.1	3024	2845	196.373	6.25878
Solyc04g015550.2.1	357	178	0	0
Solyc11g018560.2.1	1178	999	99	8.98587
Solyc01g090280.3.1	3291	3112	231.303	6.73957
Solyc07g054840.3.1	762	583	5	0.777664
Solyc11g042750.1.1	156	10.3458	0	0
Solyc11g072470.2.1	909	730	148	18.3835
Solyc10g051070.1.1	480	301	5	1.50624
Solyc03g006550.3.1	2715	2536	972	34.7542
Solyc06g053520.3.1	1812	1633	188	10.4391
Solyc04g082540.2.1	1115	936	0	0
Solyc03g081200.2.1	462	283	19	6.08776
Solyc11g072990.2.1	2718	2539	269	9.60683
Solyc09g018367.1.1	522	343	0	0
Solyc02g069720.3.1	1521	1342	798	53.9189
Solyc12g020050.2.1	2456	2277	487	19.3935
Solyc08g082390.3.1	2593	2414	739.943	27.794
Solyc04g054685.1.1	2198	2019	0	0
Solyc03g097150.3.1	1595	1416	34	2.17724
Solyc10g045050.1.1	324	145	0	0
Solyc01g058210.2.1	2225	2046	44	1.95001
Solyc12g042110.2.1	429	250	9	3.26432
Solyc09g098610.2.1	1600	1421	8	0.510489
Solyc02g084600.3.1	1932	1753	0	0
Solyc01g104160.3.1	1097	918	760	75.0691
Solyc01g017460.2.1	429	250	7	2.53892
Solyc01g016940.1.1	222	43.8484	0	0
Solyc01g097740.3.1	1370	1191	545	41.493
Solyc04g063220.1.1	225	46.6066	0	0
Solyc05g055850.3.1	1324	1145	243	19.2438
Solyc02g080750.2.1	414	235	0	0
Solyc10g007630.1.1	1461	1282	0	0
Solyc02g077940.1.1	165	12.1958	0	0
Solyc01g073970.3.1	1584	1405	15.1453	0.977447
Solyc03g119620.1.1	558	379	2	0.478499
Solyc01g090610.3.1	1196	1017	88	7.84607
Solyc08g078180.1.1	705	526	82	14.1357
Solyc09g059103.1.1	543	364	1	0.249109
Solyc01g103430.3.1	2666	2487	857	31.2461
Solyc01g106810.3.1	1381	1202	83	6.26129
Solyc01g094460.3.1	9648	9469	719.006	6.88523
Solyc03g046510.1.1	231	52.2911	0	0
Solyc05g052740.1.1	1050	871	0	0
Solyc05g015656.1.1	759	580	3.5582	0.556279
Solyc02g082760.3.1	2114	1935	3561.7	166.904
Solyc11g040105.1.1	1476	1297	7	0.489383
Solyc08g014340.3.1	1584	1405	3210	207.166
Solyc06g024245.1.1	516	337	14317	3852.23
Solyc10g079770.2.1	2586	2407	750.696	28.2799
Solyc07g063440.3.1	4597	4418	351.913	7.22272
Solyc10g017783.1.1	9	2.70348	0	0
Solyc04g082340.3.1	2061	1882	144	6.93798
Solyc02g085360.3.1	1925	1746	264	13.7104
Solyc08g061920.2.1	3112	2933	5.02294	0.155288
Solyc06g009420.3.1	261	82.002	0	0
Solyc06g005000.3.1	1932	1753	12	0.620712
Solyc04g011710.1.1	267	88.0006	0	0
Solyc12g038515.1.1	374	195	5	2.32502
Solyc09g065280.3.1	2325	2146	823.943	34.8143
Solyc04g074820.2.1	984	805	0	0
Solyc02g067250.2.1	691	512	115	20.3666
Solyc03g005910.3.1	1297	1118	14	1.13547
Solyc01g009810.3.1	1527	1348	1	0.0672668
Solyc11g030720.2.1	2371	2192	233.384	9.65429
Solyc03g059247.1.1	545	366	0	0
Solyc01g108120.3.1	1318	1139	69	5.49308
Solyc02g087870.3.1	4525	4346	207	4.31888
Solyc08g076060.3.1	2896	2717	164.54	5.49126
Solyc10g079910.2.1	1556	1377	6	0.395101
Solyc03g117310.1.1	633	454	36	7.19014
Solyc01g008480.3.1	2270	2091	59	2.55852
Solyc03g095200.1.1	2133	1954	11.857	0.550227
Solyc01g059880.3.1	2471	2292	276	10.9191
Solyc06g075290.3.1	1189	1010	0	0
Solyc01g079900.1.1	606	427	0	0
Solyc07g043000.3.1	1448	1269	640	45.7308
Solyc09g010915.1.1	222	43.8484	2	4.13587
Solyc02g021690.2.1	587	408	209	46.449
Solyc09g091760.2.1	1690	1511	34	2.04035
Solyc09g075010.3.1	1695	1516	1474	88.1635
Solyc10g045725.1.1	186	19.0638	0	0
Solyc06g084005.1.1	671	492	212	39.0716
Solyc02g032380.2.1	1965	1786	9.21451	0.467823
Solyc11g065160.2.1	7295	7116	361	4.60004
Solyc03g114120.3.1	1066	887	191	19.5254
Solyc08g065550.1.1	243	64.0516	1.35693	1.92096
Solyc06g051370.1.1	444	265	20.4053	6.98214
Solyc08g075700.3.1	1473	1294	5583	391.222
Solyc02g086200.2.1	4123	3944	51.4247	1.18229
Solyc02g014540.2.1	396	217	0	0
Solyc06g063110.2.1	861	682	10	1.32955
Solyc03g093625.1.1	724	545	9	1.4974
Solyc02g071100.3.1	1302	1123	6.49786	0.524663
Solyc04g005720.3.1	1076	897	5	0.505438
Solyc06g036090.2.1	267	88.0006	0	0
Solyc02g079490.3.1	1899	1720	4	0.210874
Solyc06g071180.3.1	980	801	260	29.4328
Solyc12g014320.2.1	2396	2217	89	3.64011
Solyc12g096380.1.1	1800	1621	0	0
Solyc10g085550.2.1	766	587	87.2572	13.4789
Solyc04g018060.1.1	189	20.4424	0	0
Solyc04g055110.3.1	2630	2451	325	12.0235
Solyc04g015560.3.1	2675	2496	184	6.68442
Solyc09g092540.1.1	1230	1051	0	0
Solyc04g009660.2.1	2520	2341	18.8373	0.72964
Solyc01g106805.1.1	849	670	29	3.92477
Solyc09g018010.3.1	1539	1360	882	58.8058
Solyc07g040745.1.1	582	403	1.06402	0.239405
Solyc03g005800.3.1	1117	938	125	12.0836
Solyc06g008803.1.1	572	393	10.0425	2.31708
Solyc03g061620.1.1	267	88.0006	0	0
Solyc02g085837.1.1	207	31.3862	0	0
Solyc02g081930.3.1	486	307	12	3.54432
Solyc03g051970.3.1	5258	5079	299	5.33806
Solyc09g014360.2.1	123	6.43085	0	0
Solyc11g071940.1.1	747	568	0	0
Solyc04g009560.3.1	4497	4318	242.507	5.09251
Solyc04g050803.1.1	651	472	0	0
Solyc02g092930.1.1	1086	907	424.615	42.4501
Solyc01g108280.3.1	2559	2380	339.93	12.951
Solyc09g064820.1.1	819	640	396	56.1055
Solyc06g006100.3.1	2200	2021	240	10.768
Solyc10g012095.1.1	807	628	4.87467	0.703843
Solyc01g056280.3.1	1158	979	0	0
Solyc12g096270.2.1	778	599	283	42.8401
Solyc08g029160.1.1	303	124	496.36	362.966
Solyc07g017535.1.1	477	298	1	0.304281
Solyc01g081110.3.1	3647	3468	1	0.0261464
Solyc11g012700.2.1	3303	3124	1400	40.6357
Solyc04g081050.2.1	2409	2230	0	0
Solyc05g015050.3.1	3784	3605	1139	28.649
Solyc01g073745.1.1	312	133	3.49015	2.37949
Solyc11g043020.1.1	177	15.5846	0	0
Solyc01g103930.3.1	1983	1804	468.781	23.5626
Solyc05g013280.3.1	8198	8019	353.433	3.99648
Solyc02g087090.3.1	1424	1245	34.1801	2.4894
Solyc11g018690.2.1	2437	2258	415	16.6654
Solyc04g080490.3.1	1365	1186	29	2.21719
Solyc03g095720.3.1	1688	1509	597	35.8736
Solyc11g071960.2.1	2934	2755	27.2907	0.898223
Solyc01g091530.3.1	1065	886	122	12.4858
Solyc04g082970.3.1	3359	3180	659	18.791
Solyc09g092200.2.1	660	481	0	0
Solyc10g047610.2.1	2558	2379	2.0087	0.0765617
Solyc04g008250.1.1	795	616	0	0
Solyc12g008800.2.1	1195	1016	167	14.9044
Solyc09g065300.3.1	606	427	125	26.5444
Solyc02g091270.3.1	1242	1063	477	40.6889
Solyc08g036640.3.1	589	410	310.3	68.626
Solyc06g072350.3.1	827	648	151	21.1297
Solyc01g106530.1.1	1044	865	0	0
Solyc05g015866.1.1	1521	1342	0	0
Solyc05g005420.2.1	1391	1212	0	0
Solyc07g040840.2.1	2769	2590	0	0
Solyc04g077410.3.1	3410	3231	0	0
Solyc03g083350.3.1	2926	2747	203.261	6.70942
Solyc07g025100.1.1	192	21.9418	0	0
Solyc04g009350.3.1	1795	1616	139	7.79945
Solyc08g080750.3.1	993	814	73	8.13184
Solyc04g051280.3.1	2839	2660	23	0.784037
Solyc01g021670.3.1	312	133	48	32.725
Solyc04g078700.3.1	2334	2155	159.802	6.72395
Solyc01g007240.3.1	685	506	0	0
Solyc12g011000.2.1	3282	3103	1014.76	29.6533
Solyc03g096840.3.1	665	486	995	185.642
Solyc07g021200.1.1	546	367	371.321	91.7432
Solyc11g008640.2.1	909	730	0	0
Solyc09g059045.1.1	1500	1321	1	0.0686416
Solyc11g013087.1.1	562	383	16	3.78801
Solyc01g104660.3.1	1806	1627	443	24.6892
Solyc01g079690.3.1	5953	5774	403.634	6.33871
Solyc05g041235.1.1	342	163	0	0
Solyc11g007420.1.1	390	211	7.33393	3.1517
Solyc02g090240.3.1	2465	2286	2.29996	0.0912295
Solyc01g010360.3.1	1279	1100	0	0
Solyc07g066050.3.1	812	633	0	0
Solyc05g051940.3.1	1977	1798	0	0
Solyc07g049783.1.1	684	505	0	0
Solyc06g053540.3.1	120	6.21	0	0
Solyc11g020476.1.1	378	199	0	0
Solyc07g042440.3.1	1050	871	426	44.3488
Solyc02g085030.3.1	1854	1675	142	7.68713
Solyc12g095790.2.1	1752	1573	294	16.9476
Solyc11g064800.2.1	1943	1764	134	6.88806
Solyc05g040100.3.1	837	658	11	1.51585
Solyc08g074480.1.1	396	217	101	42.2039
Solyc02g087120.3.1	3699	3520	12.9788	0.334336
Solyc01g009900.3.1	363	184	0	0
Solyc03g091030.1.1	330	151	4.48524	2.69339
Solyc01g005755.1.1	1602	1423	77.4652	4.93619
Solyc11g027660.1.1	393	214	7702.32	3263.61
Solyc07g006270.3.1	1792	1613	349	19.6192
Solyc12g026360.1.1	405	226	0	0
Solyc01g007010.3.1	2391	2212	208.618	8.55178
Solyc10g085665.1.1	744	565	0	0
Solyc02g078200.3.1	903	724	225	28.1796
Solyc07g017670.2.1	228	49.4247	0	0
Solyc11g030600.3.1	5217	5038	515	9.26914
Solyc05g007030.3.1	3264	3085	701	20.6041
Solyc04g074540.3.1	2338	2159	25	1.04997
Solyc04g074930.3.1	2574	2395	6.51961	0.246835
Solyc06g082740.3.1	3138	2959	11.3071	0.346495
Solyc05g007560.3.1	778	599	3159	478.204
Solyc12g009940.1.1	1383	1204	26	1.95811
Solyc11g068510.2.1	2298	2119	573.648	24.5474
Solyc03g097810.1.1	162	11.5236	0	0
Solyc04g049555.1.1	819	640	69	9.77596
Solyc11g072220.2.1	2056	1877	49	2.36713
Solyc10g050373.1.1	753	574	0	0
Solyc05g021247.1.1	409	230	0	0
Solyc09g059427.1.1	1077	898	1	0.100975
Solyc02g092527.1.1	183	17.7996	0	0
Solyc03g082355.1.1	333	154	0	0
Solyc09g061770.1.1	270	91.0003	0	0
Solyc08g076220.3.1	1764	1585	5145	294.338
Solyc11g056500.2.1	612	433	50.357	10.5454
Solyc02g062340.3.1	1587	1408	2105	135.563
Solyc06g060105.1.1	1218	1039	0	0
Solyc03g112370.1.1	234	55.1953	27	44.356
Solyc09g090105.1.1	213	36.0583	12	30.1763
Solyc03g059243.1.1	344	165	0	0
Solyc12g016160.1.1	231	52.2911	0	0
Solyc06g009820.3.1	2147	1968	56.2735	2.5928
Solyc01g110540.3.1	299	120	282.805	213.696
Solyc02g087170.3.1	3105	2926	146	4.52448
Solyc03g098580.1.1	2172	1993	0	0
Solyc11g012930.2.1	1322	1143	247	19.5948
Solyc12g062850.1.1	348	169	0	0
Solyc01g009170.3.1	1781	1602	778	44.036
Solyc06g036700.2.1	1064	885	0	0
Solyc05g055200.3.1	2534	2355	10	0.385034
Solyc09g075830.3.1	5948	5769	3336	52.4344
Solyc01g005200.2.1	1401	1222	68	5.04578
Solyc08g061820.3.1	3983	3804	956	22.7881
Solyc10g054510.1.1	681	502	0	0
Solyc11g018470.2.1	1069	890	2.29446	0.233766
Solyc06g071333.1.1	198	25.324	0	0
Solyc07g052800.2.1	1155	976	6.04351	0.561474
Solyc11g005630.1.1	2334	2155	129.941	5.46749
Solyc11g006170.2.1	1593	1414	46	2.94984
Solyc09g011300.3.1	1428	1249	176	12.7773
Solyc02g079210.3.1	5707	5528	636.777	10.445
Solyc08g065940.3.1	963	784	2264	261.849
Solyc10g007390.3.1	1913	1734	1199	62.699
Solyc11g069167.1.1	531	352	0	0
Solyc01g087000.3.1	1932	1753	7.34459	0.379906
Solyc12g005550.2.1	629	450	45	9.06756
Solyc07g056030.3.1	3389	3210	957	27.0332
Solyc05g006790.2.1	1590	1411	0	0
Solyc05g032620.1.1	201	27.2129	0	0
Solyc03g120260.3.1	1199	1020	5504	489.293
Solyc08g029057.1.1	324	145	0	0
Solyc04g078810.3.1	3122	2943	99	3.05025
Solyc03g013150.1.1	306	127	0	0
Solyc08g082230.3.1	1897	1718	56	2.95567
Solyc01g105040.3.1	3470	3291	242.519	6.68204
Solyc12g038630.2.1	1295	1116	358	29.0877
Solyc09g075430.3.1	2156	1977	2780.17	127.513
Solyc04g082520.2.1	1410	1231	0	0
Solyc05g010203.1.1	1371	1192	0	0
Solyc01g088140.3.1	1423	1244	133	9.69442
Solyc09g011810.3.1	1579	1400	1436.28	93.0251
Solyc08g061350.1.1	216	38.5618	0	0
Solyc09g007765.1.1	1458	1279	616.993	43.7421
Solyc12g033000.1.1	429	250	18	6.52864
Solyc07g041080.3.1	1448	1269	146	10.4323
Solyc11g006160.2.1	1329	1150	0	0
Solyc09g074190.2.1	3423	3244	0	0
Solyc05g051010.3.1	1205	1026	3.99683	0.353231
Solyc05g051920.3.1	1863	1684	1.00511	0.0541204
Solyc07g007490.2.1	816	637	0	0
Solyc02g014580.1.1	201	27.2129	0	0
Solyc02g080995.1.1	567	388	112	26.1743
Solyc07g021630.3.1	2766	2587	298	10.445
Solyc03g114140.3.1	4432	4253	570	12.1526
Solyc10g045530.1.1	156	10.3458	0	0
Solyc04g008040.3.1	2355	2176	202.473	8.43719
Solyc02g081330.3.1	3172	2993	178	5.39267
Solyc05g055770.3.1	1695	1516	2706	161.852
Solyc03g044330.1.1	1980	1801	1744.83	87.8477
Solyc01g066380.3.1	1916	1737	0	0
Solyc09g090330.3.1	1237	1058	1037.62	88.9293
Solyc02g069370.3.1	1112	933	2088	202.927
Solyc02g088205.1.1	183	17.7996	0	0
Solyc06g072870.2.1	2925	2746	78.7283	2.59969
Solyc09g065750.3.1	1093	914	0	0
Solyc03g120360.1.1	2655	2476	4	0.146487
Solyc04g080950.3.1	3516	3337	61	1.65754
Solyc01g099180.3.1	2788	2609	5	0.173775
Solyc01g097080.1.1	792	613	4	0.591684
Solyc03g112720.3.1	1069	890	72	7.33555
Solyc05g056140.3.1	3325	3146	187	5.38981
Solyc01g094500.3.1	2694	2515	43	1.55032
Solyc10g050300.1.1	279	100	0	0
Solyc06g042937.1.1	207	31.3862	0	0
Solyc08g079710.3.1	4105	3926	439.14	10.1425
Solyc07g049340.1.1	195	23.5677	0	0
Solyc01g102260.3.1	750	571	0	0
Solyc05g013020.1.1	1344	1165	0	0
Solyc06g036110.1.1	747	568	115	18.3586
Solyc04g072920.3.1	2566	2387	94	3.5708
Solyc01g087170.3.1	4571	4392	390.29	8.05779
Solyc01g057990.1.1	165	12.1958	0	0
Solyc07g039310.1.1	1542	1363	6	0.399159
Solyc02g021273.1.1	246	67.0317	0	0
Solyc06g068990.3.1	3828	3649	2295	57.0295
Solyc05g053680.2.1	2262	2083	2735.74	119.09
Solyc01g094030.3.1	2627	2448	487	18.0388
Solyc02g076940.2.1	1184	1005	0	0
Solyc10g017810.2.1	1596	1417	34.362	2.19887
Solyc03g113180.3.1	1115	936	3	0.290627
Solyc11g011210.2.1	836	657	177	24.4286
Solyc06g075517.1.1	294	115	1	0.788484
Solyc10g083075.1.1	650	471	0	0
Solyc01g111920.3.1	3583	3404	139.02	3.70321
Solyc01g110385.1.1	1079	900	705	71.0292
Solyc04g053094.1.1	1074	895	0	0
Solyc02g094570.3.1	2743	2564	18.6965	0.6612
Solyc10g075060.2.1	675	496	2	0.365627
Solyc04g024480.1.1	450	271	0	0
Solyc06g049030.3.1	564	385	21	4.94594
Solyc10g012145.1.1	1800	1621	0	0
Solyc01g056970.1.1	201	27.2129	0	0
Solyc12g099345.1.1	745	566	80	12.8163
Solyc08g059750.2.1	1574	1395	1	0.0650004
Solyc02g089200.3.1	1018	839	0	0
Solyc01g008970.3.1	2253	2074	2559	111.88
Solyc07g062780.3.1	841	662	36	4.931
Solyc05g040000.1.1	222	43.8484	0	0
Solyc05g010310.3.1	1062	883	0	0
Solyc03g118220.2.1	3048	2869	2.59286	0.0819481
Solyc11g006680.2.1	3042	2863	115.139	3.64663
Solyc07g063870.3.1	4140	3961	3944.83	90.3054
Solyc09g057637.1.1	948	769	0	0
Solyc04g005780.1.1	1719	1540	0	0
Solyc11g030580.1.1	432	253	0	0
Solyc04g081250.1.1	450	271	18	6.02273
Solyc06g062400.2.1	4012	3833	9	0.212909
Solyc02g062840.1.1	294	115	0	0
Solyc08g081080.3.1	1553	1374	77	5.08153
Solyc10g085040.1.1	600	421	199.996	43.0753
Solyc10g055550.2.1	1320	1141	0	0
Solyc12g020120.2.1	1721	1542	13.308	0.78256
Solyc10g080910.1.1	189	20.4424	0	0
Solyc04g040160.3.1	2084	1905	266	12.6613
Solyc06g063230.3.1	1382	1203	441	33.2402
Solyc01g065915.1.1	940	761	0	0
Solyc11g013315.1.1	939	760	0	0
Solyc11g010560.2.1	4333	4154	691	15.0835
Solyc08g061143.1.1	324	145	0	0
Solyc07g009410.3.1	2212	2033	48	2.14089
Solyc06g050890.1.1	156	10.3458	0	0
Solyc12g035925.1.1	199	25.9389	0	0
Solyc11g040050.2.1	1516	1337	268	18.1758
Solyc02g077610.3.1	7634	7455	166.257	2.02219
Solyc09g055180.3.1	1332	1153	17	1.33693
Solyc08g075017.1.1	509	330	0	0
Solyc12g006975.1.1	1722	1543	46	2.70323
Solyc05g008130.3.1	1165	986	31.6596	2.91151
Solyc01g090890.3.1	1012	833	8	0.870834
Solyc02g081081.1.1	474	295	0	0
Solyc06g009375.1.1	790	611	0	0
Solyc11g006890.2.1	1161	982	72	6.64831
Solyc01g095420.3.1	2868	2689	217.597	7.33758
Solyc03g033550.3.1	1096	917	6	0.593297
Solyc02g088307.1.1	330	151	0	0
Solyc06g011376.1.1	21	2.98029	0	0
Solyc08g068580.3.1	5644	5465	50.6398	0.840218
Solyc10g078300.2.1	3345	3166	5571	159.556
Solyc01g109740.3.1	2456	2277	0	0
Solyc10g019207.1.1	1309	1130	0	0
Solyc06g052010.2.1	1782	1603	30	1.69699
Solyc03g080090.3.1	3187	3008	3393	102.281
Solyc04g082565.1.1	678	499	119.47	21.7095
Solyc06g053290.1.1	348	169	101	54.1907
Solyc06g008060.1.1	282	103	0	0
Solyc09g090445.1.1	1130	951	89	8.48594
Solyc09g059340.2.1	638	459	15	2.96326
Solyc08g076690.2.1	1668	1489	318	19.3652
Solyc04g054310.3.1	1831	1652	353	19.3756
Solyc11g068640.2.1	4116	3937	732	16.8592
Solyc07g052690.3.1	1536	1357	31	2.07144
Solyc11g005330.2.1	2088	1909	6480.32	307.809
Solyc10g044840.2.1	1431	1252	111	8.03913
Solyc03g123600.3.1	1633	1454	156.52	9.76103
Solyc03g116935.1.1	279	100	0	0
Solyc07g064700.3.1	3535	3356	191	5.16062
Solyc02g080180.1.1	1029	850	3	0.320032
Solyc02g014843.1.1	1047	868	0	0
Solyc01g067830.3.1	1210	1031	34	2.99027
Solyc01g087910.3.1	1635	1456	81	5.04445
Solyc02g071670.3.1	2777	2598	89.4465	3.12187
Solyc04g045630.3.1	2037	1858	154	7.51563
Solyc10g080880.2.1	2444	2265	9	0.3603
Solyc05g053260.3.1	1956	1777	73	3.725
Solyc03g118150.3.1	1583	1404	134	8.65422
Solyc06g064560.3.1	1290	1111	3	0.244849
Solyc12g005890.2.1	2184	2005	0	0
Solyc01g105225.1.1	1037	858	12.1015	1.27891
Solyc11g027920.2.1	624	445	0	0
Solyc12g038180.1.1	303	124	0	0
Solyc01g009050.3.1	2497	2318	181	7.08036
Solyc04g026272.1.1	462	283	0	0
Solyc04g009840.3.1	2599	2420	75.796	2.84002
Solyc10g047708.1.1	465	286	0	0
Solyc01g014275.1.1	414	235	0	0
Solyc05g017897.1.1	309	130	0	0
Solyc01g088280.2.1	1885	1706	34	1.80713
Solyc01g057800.1.1	192	21.9418	0	0
Solyc09g010030.2.1	830	651	104	14.4858
Solyc03g093360.3.1	807	628	595	85.9108
Solyc01g104380.3.1	1275	1096	0	0
Solyc08g048440.1.1	75	4.11003	0	0
Solyc10g080410.2.1	3402	3223	9	0.253205
Solyc02g068760.3.1	2298	2119	248	10.6123
Solyc04g005050.2.1	2115	1936	179	8.38375
Solyc11g071310.1.1	1434	1255	0	0
Solyc02g083260.3.1	2149	1970	116.835	5.37773
Solyc09g097805.1.1	674	495	319.572	58.5401
Solyc12g095760.2.1	2246	2067	432	18.9511
Solyc07g018350.3.1	3823	3644	277	6.89274
Solyc09g031975.1.1	460	281	0	0
Solyc02g067110.2.1	207	31.3862	0	0
Solyc08g029225.1.1	294	115	0	0
Solyc11g011270.1.1	870	691	0	0
Solyc02g063260.3.1	1422	1243	0	0
Solyc10g018030.2.1	2247	2068	0	0
Solyc09g055807.1.1	480	301	0	0
Solyc04g026020.3.1	2686	2507	0	0
