target_id	length	eff_length	est_counts	tpm
Solyc10g084250.1.1	2166	1987	18	2.02371
Solyc09g097940.1.1	303	124	0	0
Solyc09g091945.1.1	563	384	411.627	239.468
Solyc07g045595.1.1	329	150	1.94337	2.89427
Solyc12g096470.2.1	971	792	146	41.1815
Solyc08g014540.1.1	1188	1009	0	0
Solyc02g090040.2.1	3776	3597	10.5933	0.657906
Solyc05g010590.3.1	3255	3076	262	19.0278
Solyc05g055910.3.1	3108	2929	57	4.34741
Solyc01g106710.1.1	666	487	0	0
Solyc11g011780.2.1	5156	4977	0	0
Solyc06g073360.3.1	394	215	75	77.9287
Solyc03g044250.1.1	402	223	0	0
Solyc03g006310.3.1	502	323	41	28.3567
Solyc03g005537.1.1	1464	1285	12	2.08618
Solyc08g045860.1.1	303	124	0	0
Solyc03g111870.3.1	4851	4672	268	12.8146
Solyc03g118610.3.1	1515	1336	11	1.83934
Solyc03g061650.2.1	1162	983	0	0
Solyc07g008430.2.1	608	429	0	0
Solyc03g115030.3.1	2093	1914	112.779	13.1632
Solyc10g008740.3.1	1820	1641	773	105.231
Solyc04g049228.1.1	519	340	0	0
Solyc03g112840.2.1	2248	2069	2	0.215945
Solyc12g056900.2.1	937	758	53	15.62
Solyc02g032770.1.1	279	100	0	0
Solyc10g008030.3.1	1681	1502	0	0
Solyc08g016260.2.1	936	757	0	0
Solyc05g005250.3.1	2748	2569	123	10.6959
Solyc11g006130.2.1	3759	3580	39	2.43364
Solyc07g005480.3.1	4650	4471	66	3.29772
Solyc10g051250.1.1	309	130	0	0
Solyc11g010740.2.1	1698	1519	0	0
Solyc11g068760.2.1	999	820	29	7.90058
Solyc04g011830.1.1	309	130	0	0
Solyc12g037950.2.1	1046	867	0	0
Solyc10g086270.2.1	835	656	0	0
Solyc04g077800.1.1	75	4.11003	0	0
Solyc08g068430.3.1	2903	2724	62	5.08463
Solyc07g039440.1.1	648	469	0	0
Solyc12g021230.2.1	2945	2766	112	9.04566
Solyc03g112290.2.1	694	515	125	54.2222
Solyc12g009660.2.1	1817	1638	0	0
Solyc09g061560.2.1	549	370	0	0
Solyc03g007610.3.1	1992	1813	37	4.55909
Solyc05g005710.3.1	1845	1666	1149	154.071
Solyc12g077600.1.1	624	445	0	0
Solyc01g007150.3.1	3472	3293	204.894	13.8999
Solyc04g080570.3.1	966	787	125	35.4821
Solyc09g090210.3.1	1492	1313	37	6.29523
Solyc01g105450.3.1	2595	2416	29	2.68149
Solyc02g014845.1.1	306	127	0	0
Solyc04g016130.3.1	2464	2285	54	5.27937
Solyc05g010775.1.1	1072	893	0	0
Solyc03g051723.1.1	384	205	0	0
Solyc09g015910.1.1	402	223	0	0
Solyc02g065410.2.1	2270	2091	4	0.427347
Solyc03g070480.1.1	330	151	0	0
Solyc04g009910.3.1	1286	1107	0	0
Solyc09g072655.1.1	303	124	0	0
Solyc03g118350.3.1	2395	2216	43	4.33484
Solyc11g040063.1.1	447	268	1	0.833566
Solyc01g018042.1.1	612	433	0	0
Solyc06g035420.1.1	990	811	0	0
Solyc09g009770.3.1	2130	1951	388	44.4272
Solyc01g097450.3.1	1867	1688	121	16.0135
Solyc08g014027.1.1	441	262	0	0
Solyc11g008300.1.1	801	622	0	0
Solyc07g007820.3.1	3790	3611	265	16.3943
Solyc02g066900.2.1	1418	1239	0	0
Solyc05g051260.3.1	1764	1585	0	0
Solyc05g052410.2.1	1781	1602	8	1.11558
Solyc06g072970.3.1	1913	1734	10	1.28833
Solyc06g054330.3.1	2924	2745	16.222	1.32019
Solyc06g065490.3.1	1102	923	35	8.47112
Solyc10g009050.3.1	2999	2820	11	0.871401
Solyc07g039665.1.1	618	439	0	0
Solyc04g081380.1.1	414	235	0	0
Solyc07g014730.3.1	813	634	18	6.34246
Solyc10g046800.2.1	591	412	0	0
Solyc10g083240.2.1	736	557	98	39.3048
Solyc07g051940.3.1	3817	3638	1.0105	0.062051
Solyc03g071480.1.1	246	67.0317	0	0
Solyc07g041517.1.1	294	115	0	0
Solyc07g055387.1.1	18	2.93465	0	0
Solyc03g114640.3.1	2307	2128	10	1.04979
Solyc03g118340.3.1	3395	3216	329.964	22.9205
Solyc06g035940.3.1	2567	2388	0	0
Solyc08g082780.2.1	374	195	0	0
Solyc07g019627.1.1	486	307	0	0
Solyc06g065670.3.1	4255	4076	2	0.109615
Solyc10g080715.1.1	222	43.8484	0	0
Solyc01g108350.3.1	1690	1511	14.8479	2.1952
Solyc06g053810.3.1	1958	1779	82	10.297
Solyc10g005460.3.1	1415	1236	0	0
Solyc11g072010.2.1	1840	1661	11	1.47944
Solyc08g016275.1.1	2011	1832	0	0
Solyc07g053770.2.1	613	434	0	0
Solyc12g006930.2.1	1966	1787	53	6.62561
Solyc03g046596.1.1	2730	2551	0	0
Solyc11g072355.1.1	492	313	0	0
Solyc07g056130.1.1	390	211	0	0
Solyc12g096680.1.1	1965	1786	23	2.87688
Solyc12g007030.2.1	1806	1627	387	53.1371
Solyc06g007855.1.1	258	79.0036	0	0
Solyc10g009240.3.1	1755	1576	0	0
Solyc02g083890.3.1	1926	1747	18	2.30173
Solyc08g080690.3.1	6999	6820	247.671	8.11271
Solyc05g006640.3.1	3479	3300	54	3.65556
Solyc07g032740.3.1	2218	2039	922.97	101.122
Solyc03g083650.3.1	2026	1847	8	0.967604
Solyc10g011980.3.1	2478	2299	55	5.34439
Solyc02g014670.2.1	1525	1346	0	0
Solyc11g008330.2.1	2486	2307	0	0
Solyc12g062820.2.1	2038	1859	0	0
Solyc08g062450.1.1	477	298	0	0
Solyc09g090830.3.1	300	121	14	25.8474
Solyc12g026430.2.1	2407	2228	19	1.90508
Solyc12g098810.2.1	1531	1352	0	0
Solyc06g084420.1.1	1206	1027	1	0.217523
Solyc10g076520.2.1	1904	1725	12	1.55406
Solyc09g064965.1.1	285	106	0	0
Solyc03g112850.3.1	992	813	1483	407.498
Solyc05g010630.3.1	423	244	0	0
Solyc08g081200.3.1	1383	1204	42	7.79287
Solyc01g049790.1.1	237	58.1281	0	0
Solyc12g096070.2.1	1788	1609	5	0.694206
Solyc05g051830.3.1	1365	1186	0	0
Solyc12g027490.1.1	399	220	0	0
Solyc02g063160.3.1	2078	1899	152	17.8811
Solyc11g045515.1.1	345	166	0	0
Solyc12g087950.1.1	801	622	410	147.254
Solyc01g010840.1.1	234	55.1953	0	0
Solyc08g078540.3.1	7358	7179	121.613	3.78433
Solyc03g111520.2.1	329	150	0	0
Solyc08g081430.3.1	1665	1486	66	9.92201
Solyc07g006550.2.1	772	593	6	2.26033
Solyc12g036797.1.1	186	19.0638	0	0
Solyc01g111330.3.1	3463	3284	28	1.90471
Solyc02g092190.1.1	462	283	14	11.0514
Solyc03g097260.3.1	5318	5139	77	3.34724
Solyc09g056250.1.1	294	115	0	0
Solyc02g064700.3.1	2035	1856	221	26.6004
Solyc01g079425.1.1	1101	922	3	0.726884
Solyc10g050087.1.1	954	775	0	0
Solyc12g098870.2.1	4190	4011	0	0
Solyc11g021210.1.1	873	694	5	1.60948
Solyc08g022075.1.1	716	537	0	0
Solyc12g038810.2.1	1849	1670	0	0
Solyc11g068930.2.1	2572	2393	57	5.32117
Solyc12g009270.1.1	564	385	3	1.74074
Solyc01g058460.1.1	75	4.11003	0	0
Solyc02g086700.3.1	1326	1147	0	0
Solyc09g015600.2.1	3840	3661	0	0
Solyc12g049340.2.1	672	493	0	0
Solyc02g084390.3.1	3527	3348	11.0215	0.735411
Solyc01g106140.1.1	1266	1087	0	0
Solyc05g050710.3.1	1284	1105	3	0.606504
Solyc01g094910.3.1	2394	2215	22	2.21883
Solyc02g069380.3.1	1356	1177	54.0388	10.2566
Solyc05g044465.1.1	721	542	0	0
Solyc05g006800.1.1	1809	1630	12	1.64463
Solyc08g065490.3.1	2151	1972	154.022	17.4481
Solyc02g090450.3.1	3855	3676	139.396	8.47131
Solyc07g066675.1.1	1497	1318	15	2.54244
Solyc08g077330.3.1	1168	989	612.814	138.423
Solyc06g072400.2.1	483	304	0	0
Solyc02g068440.3.1	998	819	15	4.09149
Solyc05g050130.3.1	2439	2260	72.3213	7.14879
Solyc03g114500.3.1	7455	7276	56.5131	1.73513
Solyc02g005000.1.1	522	343	0	0
Solyc01g100310.2.1	1383	1204	66	12.2459
Solyc01g010080.3.1	2136	1957	9	1.02737
Solyc06g053875.1.1	576	397	0	0
Solyc01g015030.1.1	435	256	0	0
Solyc12g015880.2.1	2265	2086	38.3547	4.10751
Solyc01g009610.3.1	1046	867	145	37.3614
Solyc02g090840.3.1	1015	836	962	257.065
Solyc02g068720.3.1	4813	4634	30.4571	1.46827
Solyc09g008620.2.1	1368	1189	0	0
Solyc02g087010.2.1	1693	1514	13	1.91819
Solyc06g084250.3.1	2184	2005	19	2.11697
Solyc12g006570.2.1	1897	1718	9	1.17029
Solyc10g074690.2.1	1836	1657	255	34.3789
Solyc04g008050.3.1	2155	1976	17	1.92193
Solyc08g028780.1.1	1020	841	75	19.9223
Solyc04g081420.3.1	4155	3976	28	1.57321
Solyc07g005080.1.1	1161	982	0	0
Solyc03g019890.3.1	4718	4539	562	27.6599
Solyc11g040160.1.1	189	20.4424	0	0
Solyc07g053490.3.1	1128	949	24	5.64963
Solyc05g024385.1.1	306	127	0	0
Solyc02g049102.1.1	471	292	0	0
Solyc08g082620.3.1	2047	1868	46	5.50118
Solyc10g017685.1.1	672	493	0	0
Solyc10g083070.1.1	990	811	0	0
Solyc02g088120.3.1	4416	4237	120	6.32699
Solyc01g013995.1.1	787	608	0	0
Solyc04g005685.1.1	281	102	0	0
Solyc10g019015.1.1	1013	834	0	0
Solyc02g079760.3.1	1777	1598	63	8.80721
Solyc11g027981.1.1	387	208	0	0
Solyc12g006120.2.1	471	292	0	0
Solyc11g064760.1.1	228	49.4247	0	0
Solyc05g023770.3.1	999	820	24	6.53841
Solyc10g018475.1.1	315	136	0	0
Solyc08g023425.1.1	276	97.0001	0	0
Solyc06g050830.1.1	270	91.0003	0	0
Solyc01g103862.1.1	3144	2965	122.103	9.19974
Solyc10g080393.1.1	947	768	0	0
Solyc05g041350.1.1	219	41.1625	0	0
Solyc08g016760.1.1	186	19.0638	0	0
Solyc01g017090.3.1	1084	905	0	0
Solyc04g079670.1.1	204	29.2345	0	0
Solyc11g040410.1.1	387	208	0	0
Solyc06g083980.2.1	1948	1769	131	16.5431
Solyc08g066570.2.1	2160	1981	83.0444	9.36484
Solyc08g062660.3.1	2344	2165	1034.85	106.782
Solyc10g083410.1.1	318	139	0	0
Solyc06g075380.1.1	213	36.0583	0	0
Solyc10g005250.3.1	1589	1410	0	0
Solyc04g078320.3.1	1141	962	101	23.4542
Solyc10g007103.1.1	520	341	7	4.58583
Solyc07g055217.1.1	336	157	0	0
Solyc01g097350.3.1	1307	1128	334	66.1473
Solyc02g014870.3.1	971	792	264.107	74.4953
Solyc08g074420.3.1	1672	1493	252	37.7064
Solyc01g067520.3.1	3782	3603	0	0
Solyc10g074827.1.1	1725	1546	0	0
Solyc02g082270.3.1	3292	3113	1180	84.6794
Solyc10g084670.2.1	3527	3348	86.4336	5.76729
Solyc10g085920.2.1	2300	2121	6	0.631954
Solyc07g065850.3.1	1348	1169	50	9.55499
Solyc07g054800.1.1	252	73.0112	0	0
Solyc11g072610.2.1	685	506	6	2.64896
Solyc06g082130.3.1	1839	1660	0	0
Solyc10g018170.1.1	642	463	0	0
Solyc02g081850.3.1	1779	1600	37.7684	5.2733
Solyc01g060010.2.1	828	649	19	6.54009
Solyc10g076790.2.1	2213	2034	46	5.05221
Solyc12g006220.2.1	1949	1770	17	2.14561
Solyc05g008260.3.1	3856	3677	60	3.64529
Solyc01g107160.3.1	1312	1133	47	9.26707
Solyc08g076840.3.1	1422	1243	158	28.3962
Solyc04g070980.3.1	727	548	9	3.66891
Solyc07g015990.1.1	828	649	0	0
Solyc06g051420.3.1	1729	1550	145	20.8983
Solyc01g111220.3.1	3246	3067	23	1.67528
Solyc05g043232.1.1	626	447	0	0
Solyc01g011500.1.1	198	25.324	0	0
Solyc05g016500.1.1	186	19.0638	0	0
Solyc03g078290.3.1	820	641	278	96.8861
Solyc11g012817.1.1	1389	1210	0	0
Solyc12g057010.2.1	2693	2514	0	0
Solyc04g025715.1.1	474	295	32	24.2327
Solyc08g065740.2.1	1416	1237	0	0
Solyc12g042900.2.1	900	721	754	233.62
Solyc06g008250.3.1	1980	1801	10	1.2404
Solyc02g072190.3.1	1448	1269	42	7.39371
Solyc04g014850.3.1	1515	1336	6	1.00327
Solyc05g007950.3.1	834	655	262	89.3582
Solyc04g076740.3.1	4571	4392	55.8146	2.83896
Solyc06g011540.3.1	537	358	20	12.4802
Solyc07g007260.3.1	201	27.2129	0	0
Solyc02g071265.1.1	363	184	2.23673	2.71562
Solyc01g010460.3.1	2100	1921	1	0.116291
Solyc10g006410.3.1	2109	1930	57	6.59769
Solyc09g011935.1.1	618	439	0	0
Solyc11g066820.2.1	2120	1941	50	5.75465
Solyc07g043490.1.1	1452	1273	6	1.05293
Solyc10g080090.2.1	3058	2879	178	13.8119
Solyc06g007115.1.1	165	12.1958	0	0
Solyc05g052650.2.1	526	347	35.2977	22.7243
Solyc03g114940.3.1	1979	1800	15	1.86163
Solyc10g086530.1.1	2286	2107	0	0
Solyc06g072770.3.1	2330	2151	0	0
Solyc10g024470.2.1	1979	1800	28	3.47504
Solyc04g080940.3.1	1661	1482	16	2.41183
Solyc06g050440.3.1	1247	1068	0	0
Solyc09g007290.3.1	1080	901	79	19.5874
Solyc11g007650.1.1	1017	838	20	5.33164
Solyc09g009940.3.1	2014	1835	557	67.81
Solyc03g111310.3.1	1735	1556	1105	158.645
Solyc10g045623.1.1	1958	1779	0	0
Solyc07g062620.3.1	1861	1682	157	20.852
Solyc01g010504.1.1	981	802	0	0
Solyc12g089350.2.1	1083	904	0	0
Solyc06g064720.1.1	2256	2077	2	0.215114
Solyc03g115843.1.1	294	115	0	0
Solyc07g056240.3.1	2092	1913	42	4.90466
Solyc04g050265.1.1	261	82.002	0	0
Solyc12g044200.2.1	5035	4856	3.67208	0.168931
Solyc02g070050.3.1	1343	1164	97	18.6163
Solyc02g030460.2.1	1186	1007	13	2.88396
Solyc05g043330.3.1	1326	1147	4	0.779061
Solyc09g075665.1.1	351	172	0	0
Solyc10g045620.2.1	2285	2106	344	36.4901
Solyc10g086320.2.1	5809	5630	8	0.317436
Solyc11g067080.2.1	2040	1861	13	1.56053
Solyc08g041670.2.1	2428	2249	0	0
Solyc12g044430.1.1	165	12.1958	0	0
Solyc05g041280.1.1	183	17.7996	0	0
Solyc02g070397.1.1	489	310	6	4.32379
Solyc05g012160.3.1	813	634	689	242.775
Solyc05g010140.3.1	3375	3196	50.6969	3.54364
Solyc03g115560.3.1	7591	7412	112	3.37565
Solyc09g005800.2.1	332	153	0	0
Solyc03g083590.3.1	5410	5231	3	0.128118
Solyc03g116110.3.1	1665	1486	241	36.2304
Solyc05g053565.1.1	2181	2002	0	0
Solyc12g070140.1.1	363	184	0	0
Solyc04g007990.1.1	213	36.0583	1	6.1954
Solyc12g089140.2.1	4464	4285	898.475	46.8414
Solyc05g013960.3.1	3508	3329	62	4.16057
Solyc02g088500.1.1	1389	1210	0	0
Solyc07g005250.1.1	315	136	0	0
Solyc12g010400.2.1	424	245	90	82.0637
Solyc06g074260.3.1	735	556	40	16.0716
Solyc07g009337.1.1	249	70.019	0	0
Solyc01g068000.3.1	1680	1501	68	10.1205
Solyc06g066050.3.1	1139	960	113	26.2955
Solyc03g115150.3.1	5019	4840	177.185	8.17818
Solyc12g044280.2.1	1541	1362	524	85.9466
Solyc11g013060.1.1	399	220	0	0
Solyc02g092970.3.1	645	466	0	0
Solyc01g067147.1.1	273	94.0001	0	0
Solyc01g067417.1.1	519	340	0	0
Solyc08g029406.1.1	864	685	0	0
Solyc05g041320.1.1	465	286	0	0
Solyc10g086480.2.1	2012	1833	31	3.7781
Solyc06g069260.1.1	462	283	0	0
Solyc03g114310.3.1	1874	1695	14	1.84516
Solyc09g064760.2.1	1139	960	0	0
Solyc05g012870.1.1	1068	889	0	0
Solyc11g012705.1.1	768	589	6	2.27568
Solyc12g044900.2.1	4037	3858	0	0
Solyc04g050050.3.1	2621	2442	27	2.46998
Solyc04g078220.2.1	171	13.7365	0	0
Solyc12g010073.1.1	345	166	0	0
Solyc12g049110.1.1	189	20.4424	0	0
Solyc01g080160.3.1	1886	1707	19	2.48654
Solyc03g111650.3.1	2680	2501	20	1.78645
Solyc01g102870.2.1	2310	2131	1	0.104831
Solyc11g005010.2.1	1343	1164	89	17.0809
Solyc03g097880.1.1	168	12.9312	0	0
Solyc02g092840.1.1	1545	1366	16	2.61664
Solyc10g009495.1.1	615	436	0	0
Solyc05g009030.3.1	1455	1276	201	35.1901
Solyc05g041443.1.1	909	730	0	0
Solyc07g064880.3.1	682	503	58	25.7593
Solyc08g077250.3.1	2311	2132	40	4.19129
Solyc07g047860.3.1	4678	4499	55	2.731
Solyc12g062345.1.1	2511	2332	0	0
Solyc10g080660.2.1	1307	1128	796	157.644
Solyc06g048520.3.1	1972	1793	95	11.8364
Solyc02g084560.3.1	1104	925	19	4.58867
Solyc12g035990.1.1	309	130	0	0
Solyc03g006070.3.1	2104	1925	252	29.2445
Solyc11g065193.1.1	198	25.324	0	0
Solyc05g013980.3.1	554	375	0	0
Solyc03g013180.1.1	285	106	0	0
Solyc09g010850.3.1	2244	2065	199	21.5282
Solyc07g005400.3.1	4228	4049	9	0.496557
Solyc10g084860.1.1	2004	1825	14	1.71372
Solyc08g074355.1.1	216	38.5618	0	0
Solyc03g033810.3.1	993	814	12	3.2933
Solyc04g014750.1.1	318	139	0	0
Solyc01g005430.3.1	2086	1907	97	11.3631
Solyc07g009320.3.1	1578	1399	45	7.18571
Solyc01g079503.1.1	474	295	0	0
Solyc11g056430.1.1	402	223	0	0
Solyc01g007120.3.1	3503	3324	291.988	19.6236
Solyc10g005620.3.1	1407	1228	31.4275	5.71723
Solyc08g080070.1.1	936	757	11	3.24617
Solyc02g086770.3.1	1488	1309	59	10.069
Solyc06g075590.3.1	5898	5719	189	7.38272
Solyc02g089390.2.1	11413	11234	53.5424	1.06473
Solyc01g014520.2.1	2250	2071	0	0
Solyc12g014560.2.1	3432	3253	17.0109	1.1682
Solyc04g049375.1.1	1369	1190	2	0.375455
Solyc12g035526.1.1	285	106	0	0
Solyc03g006170.3.1	582	403	0	0
Solyc12g087980.2.1	1249	1070	1	0.208781
Solyc01g108790.2.1	947	768	7	2.03616
Solyc07g053810.3.1	1138	959	0	0
Solyc08g007970.3.1	4148	3969	72	4.05253
Solyc03g081207.1.1	198	25.324	0	0
Solyc08g007180.3.1	2115	1936	58	6.69264
Solyc05g050940.3.1	1457	1278	28	4.89443
Solyc08g015850.2.1	357	178	0	0
Solyc11g028350.1.1	222	43.8484	0	0
Solyc09g058970.1.1	252	73.0112	0	0
Solyc06g060710.3.1	2004	1825	115.478	14.1355
Solyc06g071560.3.1	1880	1701	39	5.12195
Solyc04g040170.3.1	1052	873	70	17.9126
Solyc03g098610.3.1	3144	2965	46	3.46583
Solyc01g066350.1.1	390	211	0	0
Solyc02g080710.2.1	1788	1609	0	0
Solyc05g009150.3.1	5974	5795	178	6.86185
Solyc02g055463.1.1	606	427	0	0
Solyc09g091620.2.1	1802	1623	0	0
Solyc04g081090.3.1	955	776	273	78.5915
Solyc06g084480.3.1	4018	3839	91.9013	5.34783
Solyc06g051120.3.1	1397	1218	77	14.1227
Solyc04g074700.3.1	1533	1354	32	5.27966
Solyc12g039190.2.1	159	10.9088	0	0
Solyc10g007500.3.1	1305	1126	323	64.0824
Solyc09g013070.3.1	764	585	7	2.67311
Solyc12g056750.2.1	1477	1298	0	0
Solyc11g065040.2.1	1851	1672	19	2.53859
Solyc11g005900.2.1	1616	1437	67	10.4158
Solyc11g021020.1.1	378	199	0	0
Solyc06g075335.1.1	300	121	0	0
Solyc08g006910.3.1	3539	3360	32	2.12758
Solyc03g115750.1.1	1728	1549	0	0
Solyc02g062160.1.1	465	286	0	0
Solyc02g091085.1.1	339	160	0	0
Solyc03g096630.1.1	1305	1126	0	0
Solyc12g099030.2.1	615	436	510.147	261.386
Solyc09g074117.1.1	540	361	0	0
Solyc03g007880.2.1	453	274	0	0
Solyc08g061065.1.1	643	464	0	0
Solyc06g008807.1.1	573	394	0	0
Solyc05g056000.3.1	1366	1187	226	42.5336
Solyc01g105890.3.1	3355	3176	31.64	2.22552
Solyc10g009000.3.1	2344	2165	22	2.27007
Solyc09g056385.1.1	717	538	512	212.6
Solyc01g091030.3.1	480	301	17	12.617
Solyc06g009985.1.1	234	55.1953	6	24.2842
Solyc10g081110.2.1	1371	1192	6	1.12447
Solyc09g007140.3.1	986	807	15	4.15233
Solyc01g013870.1.1	237	58.1281	0	0
Solyc11g072260.2.1	1037	858	294	76.5481
Solyc04g039730.3.1	3432	3253	31	2.12889
Solyc02g069290.3.1	5223	5044	179.503	7.95009
Solyc09g090557.1.1	4033	3854	192.657	11.1673
Solyc07g022910.3.1	2658	2479	186	16.7614
Solyc05g042180.2.1	823	644	0	0
Solyc12g094480.2.1	1120	941	13	3.08623
Solyc05g009350.3.1	4380	4201	41	2.18025
Solyc06g082770.3.1	1731	1552	9	1.29546
Solyc08g014500.2.1	143	8.39114	0	0
Solyc10g078260.2.1	609	430	7.73239	4.01717
Solyc06g068210.2.1	3528	3349	76	5.06959
Solyc04g015990.2.1	2450	2271	0	0
Solyc08g067280.1.1	162	11.5236	0	0
Solyc04g015430.3.1	354	175	3	3.82964
Solyc12g038403.1.1	627	448	0	0
Solyc10g012150.1.1	201	27.2129	0	0
Solyc02g079810.2.1	1671	1492	0	0
Solyc04g049107.1.1	2439	2260	0	0
Solyc06g083960.2.1	4753	4574	0	0
Solyc08g021970.1.1	234	55.1953	0	0
Solyc05g015654.1.1	1749	1570	0	0
Solyc02g032650.3.1	3924	3745	9	0.536865
Solyc03g058920.3.1	4280	4101	184.389	10.0443
Solyc10g055375.1.1	1989	1810	3	0.370269
Solyc11g011895.1.1	408	229	0	0
Solyc06g034130.2.1	1235	1056	5	1.05774
Solyc09g014480.2.1	924	745	53	15.8926
Solyc05g009520.1.1	528	349	60	38.4061
Solyc04g074750.3.1	2997	2818	42	3.32953
Solyc03g115167.1.1	780	601	7.25295	2.69597
Solyc04g049990.1.1	396	217	0	0
Solyc06g051240.1.1	183	17.7996	0	0
Solyc02g071583.1.1	285	106	0	0
Solyc06g031693.1.1	2784	2605	0	0
Solyc05g047713.1.1	579	400	0	0
Solyc01g056480.2.1	583	404	0	0
Solyc08g007490.3.1	1270	1091	41	8.39525
Solyc01g081290.3.1	2901	2722	9	0.738634
Solyc12g017660.2.1	342	163	0	0
Solyc11g013250.1.1	480	301	0	0
Solyc11g013880.1.1	2514	2335	83	7.94083
Solyc12g049590.2.1	6650	6471	44	1.51899
Solyc12g099630.2.1	1764	1585	12	1.69132
Solyc08g076050.3.1	3280	3101	0	0
Solyc11g070150.2.1	1317	1138	0	0
Solyc10g045690.1.1	573	394	0	0
Solyc10g076425.1.1	381	202	0	0
Solyc12g020000.2.1	1645	1466	283	43.1248
Solyc09g066145.1.1	249	70.019	0	0
Solyc01g111460.3.1	387	208	0	0
Solyc02g031930.2.1	231	52.2911	0	0
Solyc11g013170.2.1	1872	1693	375	49.4822
Solyc08g075060.3.1	1053	874	0	0
Solyc12g014580.2.1	535	356	0	0
Solyc07g026930.2.1	1793	1614	5	0.692056
Solyc01g067080.3.1	1093	914	2	0.488831
Solyc06g053650.2.1	477	298	0	0
Solyc11g073130.2.1	1695	1516	109	16.0621
Solyc04g039870.2.1	294	115	0	0
Solyc02g094170.3.1	2861	2682	147	12.2443
Solyc01g011470.1.1	282	103	0	0
Solyc04g050620.3.1	1881	1702	383.962	50.3968
Solyc06g083790.3.1	1773	1594	579	81.1456
Solyc06g074780.2.1	621	442	406	205.2
Solyc07g054710.1.1	285	106	0	0
Solyc02g090680.3.1	1366	1187	83	15.6208
Solyc08g074785.1.1	1365	1186	0	0
Solyc12g062560.1.1	339	160	32.2837	45.0753
Solyc09g059330.2.1	973	794	0	0
Solyc01g080600.3.1	411	232	53	51.0343
Solyc03g117660.3.1	2282	2103	16	1.69963
Solyc06g050350.3.1	1934	1755	17	2.16395
Solyc01g058450.3.1	2827	2648	98	8.26766
Solyc07g009140.3.1	1522	1343	593	98.6401
Solyc10g046820.2.1	690	511	0	0
Solyc03g097350.3.1	2434	2255	300	29.72
Solyc01g089930.2.1	324	145	0	0
Solyc09g014350.3.1	1784	1605	3	0.417562
Solyc01g104970.3.1	5024	4845	288.412	13.2982
Solyc12g036300.2.1	2249	2070	22	2.37425
Solyc01g010793.1.1	750	571	0	0
Solyc12g044320.2.1	1608	1429	4	0.62532
Solyc12g038250.2.1	1065	886	0	0
Solyc02g024065.1.1	1140	961	29.5648	6.87267
Solyc11g011820.2.1	1829	1650	7.33049	0.992484
Solyc08g082900.3.1	3483	3304	10	0.676137
Solyc06g010250.3.1	1606	1427	0	0
Solyc11g061890.2.1	369	190	0	0
Solyc07g009440.2.1	834	655	0	0
Solyc01g006820.2.1	768	589	3.92437	1.48843
Solyc02g094250.3.1	2214	2035	0	0
Solyc11g007900.2.1	4704	4525	87	4.29512
Solyc07g007945.1.1	454	275	0	0
Solyc02g087940.3.1	1175	996	59.0966	13.2549
Solyc08g080710.2.1	1167	988	0	0
Solyc11g040390.2.1	3200	3021	123	9.09555
Solyc07g009070.3.1	303	124	4.31021	7.76519
Solyc06g008890.3.1	1338	1159	26	5.01146
Solyc09g090310.2.1	3149	2970	2	0.150435
Solyc07g041515.1.1	255	76.0064	0	0
Solyc04g025500.2.1	551	372	0	0
Solyc12g035405.1.1	1092	913	0	0
Solyc11g022420.2.1	873	694	0	0
Solyc12g019770.1.1	156	10.3458	0	0
Solyc12g006730.1.1	237	58.1281	0	0
Solyc09g009710.3.1	3002	2823	1	0.0791341
Solyc04g052910.2.1	321	142	0	0
Solyc04g014980.1.1	165	12.1958	0	0
Solyc07g008320.3.1	8413	8234	207.537	5.63066
Solyc11g013130.2.1	592	413	184	99.5273
Solyc11g044570.2.1	599	420	0	0
Solyc05g016580.2.1	1286	1107	0	0
Solyc12g038020.2.1	492	313	0	0
Solyc09g007540.3.1	3880	3701	705	42.5544
Solyc08g083240.3.1	4378	4199	552	29.3676
Solyc10g044990.2.1	684	505	0	0
Solyc03g093440.3.1	1779	1600	34	4.74716
Solyc06g074120.3.1	4066	3887	96	5.51736
Solyc07g017225.1.1	1647	1468	5	0.760884
Solyc02g065300.1.1	3240	3061	379	27.6599
Solyc06g082610.3.1	2769	2590	11	0.948784
Solyc12g042073.1.1	216	38.5618	0	0
Solyc07g048035.1.1	390	211	0	0
Solyc09g009160.2.1	3107	2928	0	0
Solyc04g051190.3.1	2571	2392	178	16.6239
Solyc12g009250.2.1	1697	1518	660	97.1285
Solyc03g044620.3.1	4167	3988	16	0.896271
Solyc06g053657.1.1	2334	2155	0	0
Solyc03g044740.3.1	981	802	43	11.9776
Solyc08g082710.3.1	1459	1280	56	9.77356
Solyc07g020875.1.1	42	3.32593	0	0
Solyc06g083530.3.1	1551	1372	208	33.8676
Solyc05g014360.1.1	165	12.1958	0	0
Solyc05g009880.3.1	2161	1982	32	3.60679
Solyc09g010160.2.1	317	138	0	0
Solyc10g076810.1.1	654	475	9	4.23276
Solyc09g097780.3.1	848	669	4058	1355.07
Solyc04g078410.3.1	4157	3978	41	2.30247
Solyc08g077700.3.1	6095	5916	1426.69	53.8735
Solyc02g071595.1.1	324	145	0	0
Solyc07g042923.1.1	300	121	0	0
Solyc12g019325.1.1	1071	892	0	0
Solyc11g073250.2.1	1139	960	424.968	98.8916
