target_id	length	eff_length	est_counts	tpm
Solyc12g019175.1.1	573	394	0	0
Solyc01g110810.3.1	294	115	10	6.24345
Solyc11g006930.2.1	1385	1206	123	7.32285
Solyc03g116085.1.1	390	211	0	0
Solyc02g081082.1.1	681	502	2.177	0.31137
Solyc04g017727.1.1	463	284	0	0
Solyc07g044885.1.1	360	181	0	0
Solyc06g063330.3.1	3477	3298	26.0394	0.566895
Solyc10g054480.2.1	1678	1499	35.0009	1.67649
Solyc01g067103.1.1	717	538	49.4564	6.60029
Solyc02g024040.1.1	186	19.0638	0	0
Solyc08g080770.3.1	2204	2025	0	0
Solyc06g043036.1.1	570	391	93.2258	17.1191
Solyc01g099300.3.1	3007	2828	178	4.51922
Solyc11g012530.2.1	639	460	0	0
Solyc01g079590.3.1	1064	885	296	24.0144
Solyc08g076250.2.1	2986	2807	0	0
Solyc10g050210.2.1	2173	1994	0	0
Solyc05g009020.3.1	1464	1285	84	4.69352
Solyc12g099280.2.1	3887	3708	211	4.08569
Solyc09g092210.3.1	683	504	0	0
Solyc09g098190.3.1	2453	2274	43	1.35769
Solyc10g047090.2.1	288	109	10	6.58713
Solyc05g012174.1.1	711	532	0	0
Solyc03g123640.3.1	3357	3178	292	6.59708
Solyc12g098830.2.1	2454	2275	373	11.772
Solyc04g008750.3.1	893	714	476	47.8665
Solyc08g074340.2.1	871	692	2	0.207514
Solyc12g017710.1.1	534	355	0	0
Solyc02g021420.3.1	4239	4060	552	9.76193
Solyc08g047880.1.1	234	55.1953	0	0
Solyc09g091870.1.1	1146	967	0	0
Solyc11g017240.2.1	902	723	26	2.58201
Solyc04g080530.3.1	2445	2266	0	0
Solyc11g012250.1.1	1053	874	11	0.903657
Solyc01g091630.3.1	3679	3500	730	14.9754
Solyc01g111010.3.1	603	424	0	0
Solyc04g054250.3.1	2631	2452	2.0659	0.060494
Solyc04g049920.3.1	1206	1027	66	4.6142
Solyc02g090670.3.1	1127	948	297	22.4942
Solyc04g054257.1.1	1674	1495	126	6.05134
Solyc01g007220.3.1	636	457	290	45.5622
Solyc05g055680.3.1	648	469	97	14.8498
Solyc02g021760.3.1	2887	2708	145.8	3.86573
Solyc05g014656.1.1	435	256	0	0
Solyc01g103260.2.1	587	408	19.0811	3.35788
Solyc09g059120.1.1	513	334	0	0
Solyc01g107920.2.1	1302	1123	10	0.639356
Solyc02g087570.1.1	372	193	0	0
Solyc01g079130.2.1	1873	1694	0	0
Solyc04g011880.1.1	309	130	0	0
Solyc12g010570.1.1	813	634	334	37.8251
Solyc08g062825.1.1	564	385	1	0.186493
Solyc11g050790.1.1	333	154	0	0
Solyc01g014564.1.1	186	19.0638	0	0
Solyc02g080930.2.1	949	770	0	0
Solyc09g005280.3.1	2158	1979	58	2.10429
Solyc06g008990.1.1	606	427	0	0
Solyc08g006130.2.1	825	646	0	0
Solyc01g057747.1.1	759	580	0	0
Solyc01g006040.3.1	3887	3708	88	1.70398
Solyc03g063470.1.1	735	556	0	0
Solyc04g025477.1.1	351	172	0	0
Solyc10g080470.1.1	1056	877	35.1916	2.88112
Solyc06g069740.1.1	558	379	6	1.13667
Solyc11g072160.2.1	2473	2294	144.439	4.52079
Solyc07g044820.1.1	888	709	0	0
Solyc01g112370.3.1	523	344	0	0
Solyc01g096460.2.1	1294	1115	426	27.432
Solyc07g025410.1.1	150	9.35544	0	0
Solyc10g045105.1.1	779	600	0	0
Solyc03g098160.3.1	4068	3889	96.6611	1.78458
Solyc07g032385.1.1	2298	2119	246	8.33541
Solyc06g082760.3.1	501	322	41.874	9.33709
Solyc11g071440.2.1	720	541	29.5997	3.92838
Solyc02g092090.2.1	567	388	26.4531	4.89516
Solyc11g030810.1.1	444	265	0	0
Solyc07g049750.3.1	2260	2081	96	3.31224
Solyc11g051140.1.1	300	121	0	0
Solyc02g083660.1.1	501	322	66.7355	14.8807
Solyc07g066150.1.1	441	262	2567	703.473
Solyc04g054710.3.1	1865	1686	1546	65.8377
Solyc03g005270.3.1	1230	1051	380	25.9599
Solyc06g035810.1.1	393	214	9.7938	3.28594
Solyc10g047770.1.1	258	79.0036	0	0
Solyc02g014560.3.1	1732	1553	0	0
Solyc10g009420.3.1	1287	1108	88	5.7025
Solyc10g050235.1.1	519	340	0	0
Solyc11g020213.1.1	828	649	0	0
Solyc11g051170.2.1	267	88.0006	22	17.9498
Solyc02g032080.2.1	357	178	0	0
Solyc01g081370.3.1	1155	976	0	0
Solyc01g065720.3.1	4685	4506	229	3.64894
Solyc07g045440.1.1	1230	1051	267	18.2403
Solyc02g021685.1.1	417	238	0	0
Solyc03g097120.3.1	2162	1983	97	3.51214
Solyc07g024090.1.1	372	193	0	0
Solyc08g048190.1.1	183	17.7996	0	0
Solyc01g104210.2.1	1241	1062	0	0
Solyc04g012040.3.1	3561	3382	282.421	5.99578
Solyc01g096970.3.1	1544	1365	39	2.05142
Solyc11g011890.2.1	2694	2515	4	0.114194
Solyc01g099280.3.1	4677	4498	282	4.50145
Solyc06g048860.2.1	1656	1477	1	0.0486118
Solyc06g075070.3.1	1342	1163	0	0
Solyc06g008210.3.1	2401	2222	49	1.58334
Solyc04g014655.1.1	630	451	0	0
Solyc05g005180.3.1	1744	1565	254	11.6531
Solyc01g110640.2.1	783	604	3	0.356621
Solyc06g069860.3.1	603	424	4019	680.573
Solyc02g066840.1.1	453	274	0	0
Solyc12g010010.2.1	2715	2536	987	27.9441
Solyc10g008970.1.1	660	481	0	0
Solyc04g025580.2.1	528	349	0	0
Solyc08g083130.3.1	1934	1755	0	0
Solyc03g059150.3.1	1797	1618	48	2.13003
Solyc03g111530.3.1	1358	1179	1	0.0608988
Solyc05g016342.1.1	384	205	0	0
Solyc09g059430.3.1	1259	1080	354	23.5343
Solyc03g043750.3.1	2361	2182	147	4.8371
Solyc09g090140.3.1	1627	1448	4090	202.804
Solyc05g018742.1.1	243	64.0516	0	0
Solyc02g005070.2.1	1169	990	64.3793	4.66911
Solyc05g055100.2.1	2414	2235	0	0
Solyc02g064580.3.1	1813	1634	95	4.1744
Solyc01g095995.1.1	879	700	0	0
Solyc02g031717.1.1	702	523	0	0
Solyc05g045810.1.1	378	199	0	0
Solyc08g006400.1.1	156	10.3458	0	0
Solyc05g055470.3.1	2780	2601	504	13.9127
Solyc06g008330.2.1	2422	2243	399.386	12.7846
Solyc07g064570.3.1	1907	1728	114	4.73679
Solyc03g097220.1.1	168	12.9312	0	0
Solyc07g062700.3.1	4082	3903	3447	63.4111
Solyc10g076635.1.1	1960	1781	0	0
Solyc04g008420.1.1	2037	1858	0	0
Solyc09g005010.3.1	7728	7549	334	3.17672
Solyc06g066110.1.1	453	274	7	1.8343
Solyc12g005650.2.1	1134	955	0	0
Solyc03g118905.1.1	414	235	130.66	39.9206
Solyc03g117680.3.1	384	205	56	19.6136
Solyc03g120885.1.1	606	427	84	14.1245
Solyc01g009240.3.1	2791	2612	0	0
Solyc07g038130.2.1	1315	1136	3	0.189612
Solyc08g023320.1.1	378	199	1	0.360802
Solyc11g012475.1.1	1850	1671	40	1.71872
Solyc04g082900.3.1	1947	1768	225	9.1374
Solyc03g116420.1.1	597	418	0	0
Solyc01g066917.1.1	2575	2396	0	0
Solyc05g008640.1.1	516	337	4	0.852222
Solyc01g020300.3.1	152	9.667	0	0
Solyc04g008665.1.1	1875	1696	193	8.1706
Solyc03g045030.1.1	552	373	0	0
Solyc02g092130.2.1	451	272	159	41.9711
Solyc04g076600.2.1	1180	1001	6	0.430368
Solyc06g065330.3.1	3173	2994	265.946	6.3777
Solyc10g078173.1.1	312	133	0	0
Solyc04g054340.1.1	252	73.0112	102	100.308
Solyc05g013420.1.1	558	379	0	0
Solyc02g089295.1.1	567	388	0	0
Solyc12g016213.1.1	834	655	0	0
Solyc04g006983.1.1	413	234	0	0
Solyc06g073300.1.1	408	229	2542	797.008
Solyc03g113610.3.1	7082	6903	252.624	2.6276
Solyc03g025925.1.1	333	154	2	0.932463
Solyc07g062900.3.1	780	601	7	0.836269
Solyc11g062270.2.1	2553	2374	807.869	24.4333
Solyc09g056280.1.1	363	184	0	0
Solyc08g044338.1.1	1178	999	0	0
Solyc10g052730.2.1	558	379	0	0
Solyc01g104720.3.1	477	298	550	132.516
Solyc07g006440.1.1	1449	1270	1	0.0565352
Solyc08g065980.3.1	5698	5519	306	3.98092
Solyc01g014450.1.1	513	334	0	0
Solyc09g061897.1.1	1917	1738	0	0
Solyc11g006560.2.1	1647	1468	6	0.293459
Solyc11g007340.2.1	5468	5289	53.2897	0.723423
Solyc05g054320.3.1	985	806	161.165	14.3568
Solyc01g090640.3.1	5249	5070	144.883	2.05179
Solyc11g069165.1.1	777	598	0	0
Solyc09g091560.3.1	9836	9657	356.239	2.64863
Solyc11g042850.2.1	1150	971	0	0
Solyc09g091160.2.1	1271	1092	98	6.44356
Solyc03g119110.3.1	1306	1127	198	12.6143
Solyc06g024384.1.1	762	583	0	0
Solyc06g042953.1.1	1836	1657	0	0
Solyc07g054890.1.1	405	226	0	0
Solyc09g020000.3.1	1534	1355	189	10.0149
Solyc10g075170.2.1	855	676	0	0
Solyc02g070930.1.1	162	11.5236	0	0
Solyc08g074865.1.1	427	248	0	0
Solyc12g016140.2.1	1207	1028	0	0
Solyc06g043280.1.1	156	10.3458	0	0
Solyc10g011870.3.1	1679	1500	368	17.6149
Solyc04g014950.3.1	603	424	12.8381	2.17399
Solyc07g065510.3.1	2881	2702	495.131	13.157
Solyc04g057990.3.1	5829	5650	168	2.13493
Solyc06g061270.2.1	624	445	0	0
Solyc01g010835.1.1	630	451	4	0.636804
Solyc07g056410.3.1	7968	7789	161	1.48411
Solyc08g067250.3.1	2814	2635	78	2.12538
Solyc07g055610.2.1	1743	1564	0	0
Solyc12g010990.2.1	691	512	0	0
Solyc09g092270.3.1	1657	1478	68.8374	3.34405
Solyc08g080940.3.1	1115	936	2419	185.559
Solyc10g006740.3.1	688	509	8	1.12848
Solyc04g007870.3.1	3711	3532	251	5.10241
Solyc04g049807.1.1	432	253	0	0
Solyc12g042160.1.1	540	361	0	0
Solyc12g008340.2.1	2320	2141	51	1.71031
Solyc07g021620.1.1	1401	1222	109	6.40439
Solyc07g064070.2.1	1200	1021	0	0
Solyc08g065140.1.1	795	616	81	9.44119
Solyc08g083340.1.1	375	196	0	0
Solyc09g059210.1.1	204	29.2345	0	0
Solyc11g013330.2.1	1620	1441	154	7.67325
Solyc02g080230.3.1	933	754	8	0.7618
Solyc10g018130.1.1	165	12.1958	0	0
Solyc11g056270.2.1	1626	1447	70	3.47338
Solyc01g095960.3.1	1768	1589	10	0.451855
Solyc05g041880.1.1	237	58.1281	0	0
Solyc05g009090.2.1	2111	1932	0	0
Solyc02g020980.3.1	3413	3234	538	11.9444
Solyc03g095260.3.1	2388	2209	508	16.5117
Solyc03g034310.2.1	243	64.0516	0	0
Solyc06g005220.2.1	1605	1426	3	0.151051
Solyc02g063185.1.1	351	172	7	2.92208
Solyc12g038040.2.1	850	671	0	0
Solyc01g068320.2.1	1821	1642	0	0
Solyc03g111797.1.1	3182	3003	279.101	6.67311
Solyc01g110500.3.1	795	616	0	0
Solyc06g066530.1.1	576	397	3	0.542567
Solyc02g080410.3.1	3308	3129	2426.22	55.6732
Solyc10g047065.1.1	531	352	0	0
Solyc04g055140.1.1	408	229	0	0
Solyc03g082367.1.1	1438	1259	394	22.4695
Solyc07g020780.1.1	213	36.0583	0	0
Solyc03g083147.1.1	747	568	19.9647	2.5237
Solyc12g035300.1.1	795	616	0	0
Solyc02g079273.1.1	1011	832	69	5.95454
Solyc03g098630.3.1	8918	8739	240.617	1.97691
Solyc12g095980.2.1	840	661	7	0.76036
Solyc01g079150.3.1	2621	2442	52	1.5289
Solyc04g074580.1.1	411	232	1385	428.632
Solyc03g096003.1.1	412	233	0	0
Solyc07g041070.3.1	2121	1942	19	0.702469
Solyc11g007960.2.1	1976	1797	900	35.9598
Solyc09g008260.3.1	2469	2290	98	3.07265
Solyc09g009100.3.1	2514	2335	199	6.11912
Solyc09g056290.2.1	450	271	0	0
Solyc08g082280.3.1	4010	3831	1677.7	31.4431
Solyc08g062935.1.1	675	496	0	0
Solyc07g005000.3.1	2718	2539	266	7.52214
Solyc02g077015.1.1	538	359	0	0
Solyc02g036440.3.1	2719	2540	11.5313	0.325962
Solyc04g082400.3.1	4447	4268	373.585	6.28474
Solyc02g069850.3.1	2509	2330	3482.04	107.3
Solyc08g076253.1.1	408	229	0	0
Solyc04g047770.3.1	2614	2435	1335	39.3645
Solyc12g036485.1.1	1128	949	0	0
Solyc02g067150.3.1	1572	1393	0	0
Solyc02g085025.1.1	1002	823	0	0
Solyc01g105350.2.1	2598	2419	0	0
Solyc10g044740.2.1	2599	2420	103	3.05594
Solyc08g014485.1.1	857	678	24	2.54158
Solyc11g071490.2.1	720	541	1116	148.112
Solyc05g042124.1.1	546	367	0	0
Solyc01g103310.3.1	3148	2969	128.211	3.10054
Solyc11g030945.1.1	282	103	0	0
Solyc02g050187.1.1	549	370	0	0
Solyc05g046133.1.1	1329	1150	5.85631e-08	3.65636e-09
Solyc03g117980.3.1	3723	3544	1797.73	36.4211
Solyc09g013110.3.1	2908	2729	297.199	7.81926
Solyc02g085310.3.1	435	256	137	38.4241
Solyc11g012670.1.1	2070	1891	164	6.22694
Solyc04g055030.2.1	1291	1112	0	0
Solyc03g119540.3.1	1484	1305	268	14.7451
Solyc04g076110.3.1	1334	1155	563	34.9985
Solyc10g009360.3.1	1222	1043	25	1.72099
Solyc07g008060.1.1	1845	1666	162	6.98172
Solyc01g099780.3.1	716	537	4034.93	539.492
Solyc02g084400.3.1	3708	3529	14	0.284839
Solyc01g014805.1.1	285	106	0	0
Solyc01g057200.3.1	2369	2190	82	2.68839
Solyc04g026150.2.1	1220	1041	0	0
Solyc07g041364.1.1	734	555	0	0
Solyc01g010570.3.1	1400	1221	303	17.8176
Solyc11g017290.1.1	1803	1624	9	0.397905
Solyc08g066250.3.1	988	809	0	0
Solyc09g059450.3.1	2643	2464	393	11.4518
Solyc08g016010.3.1	2466	2287	216	6.78126
Solyc04g005090.3.1	1765	1586	94	4.25547
Solyc02g014070.2.1	2349	2170	0	0
Solyc07g017660.2.1	1263	1084	27	1.78837
Solyc04g078440.3.1	1587	1408	0	0
Solyc11g065990.2.1	1389	1210	9	0.534047
Solyc06g062390.3.1	1152	973	57	4.20615
Solyc08g067745.1.1	1779	1600	0	0
Solyc05g026223.1.1	391	212	6	2.03207
Solyc02g064680.3.1	4236	4057	116.601	2.06358
Solyc09g092110.3.1	471	292	1946	478.501
Solyc05g051650.1.1	1164	985	0	0
Solyc11g071865.1.1	715	536	79.1309	10.5999
Solyc06g076380.1.1	288	109	0	0
Solyc03g111150.3.1	1440	1261	32	1.82204
Solyc07g065460.1.1	345	166	12	5.19034
Solyc08g081460.1.1	213	36.0583	0	0
Solyc03g007850.1.1	2022	1843	1.55478	0.0605713
Solyc12g021190.2.1	1816	1637	163	7.14927
Solyc07g062190.3.1	976	797	2422	218.192
Solyc09g011320.3.1	3086	2907	174.911	4.3201
Solyc03g083490.3.1	1317	1138	3	0.189279
Solyc09g059560.2.1	2619	2440	0	0
Solyc01g056470.1.1	552	373	4	0.76997
Solyc08g007620.2.1	13518	13339	58.8275	0.31665
Solyc01g079865.1.1	555	376	0	0
Solyc06g074650.3.1	4172	3993	616.313	11.0822
Solyc02g080620.3.1	2040	1861	104	4.01245
Solyc01g006540.3.1	2864	2685	762.647	20.394
Solyc10g086640.2.1	3384	3205	117	2.62108
Solyc06g050925.1.1	360	181	0	0
Solyc02g093870.3.1	3582	3403	1227	25.8884
Solyc09g074110.3.1	927	748	6	0.575933
Solyc02g032050.1.1	576	397	3	0.542567
Solyc07g056290.2.1	2718	2539	0	0
Solyc01g065847.1.1	402	223	0	0
Solyc06g060440.2.1	1677	1498	0	0
Solyc06g059880.3.1	2328	2149	0	0
Solyc11g007760.2.1	3938	3759	157.24	3.0034
Solyc11g012660.2.1	2163	1984	3	0.108568
Solyc03g053065.1.1	321	142	0	0
Solyc08g083280.3.1	1408	1229	435	25.4132
Solyc08g007090.2.1	677	498	4	0.576704
Solyc04g050735.1.1	636	457	0	0
Solyc04g008695.1.1	366	187	0	0
Solyc06g065335.1.1	300	121	0	0
Solyc02g084940.1.1	321	142	0	0
Solyc01g096550.3.1	5647	5468	497.927	6.53822
Solyc09g059805.1.1	327	148	0	0
Solyc10g047260.1.1	192	21.9418	2	6.54454
Solyc05g012530.1.1	282	103	0	0
Solyc09g074120.2.1	1629	1450	0	0
Solyc01g087840.3.1	2658	2479	138.016	3.99738
Solyc04g016295.1.1	804	625	222	25.5032
Solyc02g089220.3.1	2171	1992	205	7.38902
Solyc12g098990.2.1	2023	1844	230	8.95549
Solyc07g062530.3.1	4105	3926	6.03608	0.110389
Solyc06g009693.1.1	558	379	0	0
Solyc03g111595.1.1	507	328	3	0.656704
Solyc07g061820.1.1	426	247	0	0
Solyc09g018260.1.1	351	172	0	0
Solyc05g015047.1.1	1643	1464	66	3.23687
Solyc12g038605.1.1	424	245	11	3.22366
Solyc05g008920.3.1	2472	2293	129	4.03932
Solyc09g014820.3.1	860	681	16.8832	1.78004
Solyc12g035270.2.1	141	8.14747	0	0
Solyc02g068830.2.1	3359	3180	40.638	0.917545
Solyc10g019160.2.1	375	196	0	0
Solyc04g007290.3.1	2561	2382	58.198	1.75424
Solyc03g025690.3.1	1414	1235	61.4957	3.5752
Solyc11g039930.2.1	810	631	0	0
Solyc03g095845.1.1	929	750	7	0.67013
Solyc01g017160.1.1	156	10.3458	0	0
Solyc11g068730.2.1	1619	1440	129	6.43206
Solyc12g009020.2.1	1972	1793	784.748	31.4248
Solyc02g082070.3.1	1684	1505	140	6.67904
Solyc11g010670.1.1	231	52.2911	4	5.49231
Solyc11g065195.1.1	477	298	3	0.722816
Solyc10g005190.1.1	1014	835	2	0.171975
Solyc03g044510.3.1	1532	1353	61	3.23709
Solyc01g006665.1.1	840	661	0	0
Solyc06g051680.1.1	372	193	19	7.06836
Solyc08g065870.3.1	3348	3169	300	6.79707
Solyc02g090550.1.1	108	5.45872	0	0
Solyc03g113800.3.1	1816	1637	581	25.483
Solyc04g082480.3.1	3857	3678	205	4.00189
Solyc01g016600.1.1	384	205	0	0
Solyc10g055085.1.1	378	199	0	0
Solyc02g085630.3.1	970	791	10	0.907708
Solyc05g040055.1.1	2523	2344	0	0
Solyc07g020960.3.1	1631	1452	342	16.9115
Solyc10g084557.1.1	324	145	1.90378	0.942693
Solyc11g030550.2.1	680	501	61	8.74208
Solyc01g044376.1.1	825	646	0	0
Solyc05g054290.1.1	594	415	0	0
Solyc12g021263.1.1	1923	1744	0	0
Solyc07g039630.1.1	411	232	2	0.618963
Solyc04g015370.3.1	938	759	635	60.0696
Solyc07g061800.3.1	820	641	11	1.23213
Solyc07g066450.3.1	1794	1615	89	3.95676
Solyc03g117730.3.1	1655	1476	53	2.57817
Solyc02g021277.1.1	264	85.0011	0	0
Solyc06g062570.1.1	264	85.0011	0	0
Solyc03g096450.2.1	1239	1060	6	0.406413
Solyc05g046240.1.1	408	229	1.11642	0.350037
Solyc12g056660.2.1	1494	1315	101	5.51465
Solyc07g041850.2.1	1872	1693	0	0
Solyc08g044332.1.1	2892	2713	0	0
Solyc03g093530.2.1	336	157	0	0
Solyc08g077685.1.1	2598	2419	153	4.54128
Solyc11g007820.1.1	1368	1189	5	0.301933
Solyc01g080340.3.1	1655	1476	124	6.03195
Solyc10g017490.2.1	1351	1172	12	0.73515
Solyc01g006020.3.1	1079	900	1094	87.2765
Solyc03g082725.1.1	387	208	0	0
Solyc09g055880.1.1	453	274	0	0
Solyc05g055605.1.1	1532	1353	177.282	9.40784
Solyc08g077575.1.1	576	397	0	0
Solyc07g017420.1.1	228	49.4247	0	0
Solyc09g031940.1.1	1074	895	91	7.3003
Solyc05g007490.3.1	2610	2431	223	6.58631
Solyc05g008460.3.1	1900	1721	2005.85	83.6834
Solyc02g089440.3.1	2386	2207	254	8.26331
Solyc03g013373.1.1	351	172	0	0
Solyc12g019146.1.1	543	364	0	0
Solyc07g017680.2.1	834	655	8.51025	0.932875
Solyc12g015985.1.1	537	358	0	0
Solyc02g076880.3.1	945	766	9.08223	0.851307
Solyc11g066330.1.1	1668	1489	156	7.52233
Solyc05g007040.1.1	240	61.0822	0	0
Solyc02g043967.1.1	252	73.0112	0	0
Solyc01g108210.3.1	2253	2074	43.9923	1.52297
Solyc03g112050.3.1	2046	1867	801	30.8043
Solyc07g007010.1.1	1575	1396	0	0
Solyc05g054650.1.1	459	280	6.92196	1.77498
Solyc05g048780.1.1	561	382	0	0
Solyc04g017840.1.1	750	571	0	0
Solyc09g055590.3.1	1993	1814	290.004	11.4786
Solyc10g076185.1.1	369	190	0	0
Solyc04g011860.1.1	309	130	9.69276	5.35336
Solyc12g005020.2.1	1389	1210	294	17.4455
Solyc10g075020.2.1	949	770	130	12.122
Solyc01g112070.3.1	1744	1565	6	0.27527
Solyc04g056620.2.1	1461	1282	1	0.056006
Solyc06g008020.3.1	2647	2468	195.789	5.69593
Solyc02g088460.3.1	1112	933	783	60.2563
Solyc01g079760.3.1	4744	4565	650.532	10.2318
Solyc12g010600.2.1	3755	3576	0	0
Solyc01g111700.2.1	2931	2752	0	0
Solyc10g078200.1.1	618	439	0	0
Solyc01g060280.3.1	2112	1933	264	9.80606
Solyc11g010210.1.1	1746	1567	48	2.19935
Solyc08g077640.2.1	468	289	0	0
Solyc08g083330.2.1	1861	1682	3652	155.893
Solyc01g104090.3.1	1878	1699	5	0.2113
Solyc01g006950.3.1	1563	1384	844	43.7854
Solyc01g088360.3.1	1689	1510	0	0
Solyc03g116510.1.1	282	103	189	131.749
Solyc02g078090.1.1	318	139	0	0
Solyc06g005340.3.1	1120	941	23	1.75493
Solyc04g079430.3.1	6429	6250	731.327	8.40144
Solyc05g045920.1.1	477	298	0	0
Solyc04g079730.1.1	1605	1426	19	0.956658
Solyc12g015630.2.1	571	392	53	9.70761
Solyc07g053260.3.1	1012	833	1190	102.571
Solyc01g067300.3.1	4279	4100	148.896	2.60748
Solyc02g069200.2.1	2422	2243	0	0
Solyc05g041570.2.1	2139	1960	0	0
Solyc03g005260.3.1	2331	2152	373.553	12.4633
Solyc04g072020.3.1	2721	2542	516.189	14.58
Solyc11g005180.1.1	1098	919	35	2.73448
Solyc10g048050.1.1	324	145	0	0
Solyc05g010490.1.1	639	460	0	0
Solyc10g086220.2.1	1187	1008	265	18.8759
Solyc06g034205.1.1	537	358	0	0
Solyc09g031547.1.1	1137	958	6	0.449685
Solyc11g043025.1.1	953	774	0	0
Solyc04g039905.1.1	477	298	0	0
Solyc04g072410.3.1	2465	2286	634.99	19.944
Solyc08g061497.1.1	381	202	0	0
Solyc05g023970.1.1	339	160	0	0
Solyc01g110000.3.1	2839	2660	1267	34.1993
Solyc04g045470.3.1	1912	1733	129	5.34458
Solyc01g101040.3.1	1865	1686	1576	67.1152
Solyc01g107961.1.1	1698	1519	4	0.189071
Solyc12g005980.2.1	2413	2234	353	11.3453
Solyc08g006490.2.1	1494	1315	0	0
Solyc06g059805.1.1	1221	1042	85	5.85698
Solyc01g056310.3.1	1665	1486	2	0.0966348
Solyc12g036430.2.1	1454	1275	0	0
Solyc12g009440.2.1	649	470	1005	153.529
Solyc11g044870.2.1	2006	1827	200	7.85985
Solyc08g078330.3.1	1386	1207	11	0.654347
Solyc08g028850.1.1	327	148	0	0
Solyc09g082580.3.1	1933	1754	86	3.5204
Solyc07g008205.1.1	658	479	40	5.9958
Solyc02g083610.3.1	2336	2157	9.63287	0.320648
Solyc03g121820.3.1	2218	2039	982.336	34.5912
Solyc10g050063.1.1	405	226	0	0
Solyc06g062990.2.1	1954	1775	184	7.4429
Solyc10g079550.2.1	1127	948	19	1.43902
Solyc01g016684.1.1	927	748	0	0
Solyc10g049240.1.1	309	130	1	0.552305
Solyc11g005800.2.1	1732	1553	65.9037	3.04692
Solyc01g098250.3.1	3365	3186	180.455	4.06674
Solyc02g082480.3.1	3518	3339	102	2.19334
Solyc09g059960.3.1	2547	2368	158.865	4.81692
Solyc10g084240.2.1	2009	1830	15.4668	0.606836
Solyc02g082020.3.1	1661	1482	614.691	29.7804
Solyc10g045457.1.1	396	217	33	10.9188
Solyc02g014680.1.1	186	19.0638	0	0
Solyc02g062620.3.1	1209	1030	762	53.1178
Solyc07g063165.1.1	2465	2286	66	2.07296
Solyc10g006950.1.1	159	10.9088	0	0
Solyc02g071180.3.1	2969	2790	597	15.3636
Solyc12g098880.2.1	316	137	0	0
Solyc10g050180.1.1	156	10.3458	0	0
Solyc03g118755.1.1	1115	936	220	16.876
Solyc01g017080.1.1	735	556	0	0
Solyc11g013870.2.1	1514	1335	0	0
Solyc04g008820.3.1	3318	3139	116	2.65332
Solyc03g119880.3.1	875	696	0	0
Solyc06g069360.3.1	2378	2199	32	1.04483
Solyc01g067290.2.1	1608	1429	64.1045	3.22091
Solyc06g075490.1.1	1650	1471	0	0
Solyc12g042230.2.1	996	817	17	1.494
Solyc02g087160.3.1	400	221	30.5837	9.93619
Solyc02g083550.2.1	758	579	4	0.496025
Solyc05g013160.3.1	3310	3131	139	3.18753
Solyc04g039950.3.1	6669	6490	406	4.49163
Solyc12g088320.2.1	694	515	67.1036	9.35538
Solyc09g090790.3.1	2653	2474	0	0
Solyc11g013780.1.1	216	38.5618	1	1.86194
Solyc09g014935.1.1	363	184	0	0
Solyc04g082620.3.1	7607	7428	275.717	2.6651
Solyc07g005410.3.1	1014	835	0	0
Solyc03g119305.1.1	3426	3247	147	3.25056
Solyc02g005300.1.1	165	12.1958	0	0
Solyc02g082130.2.1	1074	895	456	36.5817
Solyc07g064500.3.1	5593	5414	1999.41	26.5159
Solyc03g051950.3.1	1592	1413	60	3.04882
Solyc01g058390.3.1	3694	3515	372.922	7.61754
Solyc09g063130.3.1	5082	4903	7361.55	107.803
Solyc03g119170.3.1	2184	2005	271	9.7046
Solyc04g016270.2.1	446	267	61	16.4037
Solyc02g087360.3.1	4557	4378	174	2.85362
Solyc02g084910.3.1	3061	2882	45	1.12109
Solyc07g052170.1.1	534	355	0	0
Solyc03g077960.2.1	1340	1161	11	0.680273
Solyc06g076280.2.1	2550	2371	147	4.45152
Solyc12g019140.2.1	2269	2090	11	0.377893
Solyc02g061970.1.1	342	163	0	0
Solyc10g062090.1.1	348	169	0	0
Solyc09g057520.2.1	2404	2225	0	0
Solyc11g028208.1.1	5064	4885	0	0
Solyc04g078650.3.1	1813	1634	55	2.41676
Solyc03g113530.3.1	2436	2257	0	0
Solyc02g005420.1.1	126	6.66748	0	0
Solyc09g072900.3.1	1072	893	312.67	25.1396
Solyc02g072000.3.1	2380	2201	71	2.31612
Solyc02g050283.1.1	621	442	0	0
Solyc10g018050.2.1	1608	1429	0	0
Solyc04g024380.1.1	207	31.3862	0	0
Solyc05g023980.2.1	431	252	0	0
Solyc12g099800.2.1	1420	1241	275	15.9105
Solyc03g110980.3.1	3384	3205	12.9532	0.290184
Solyc03g046592.1.1	681	502	0	0
Solyc07g051880.1.1	981	802	0	0
Solyc09g055340.3.1	807	628	132	15.0917
Solyc02g014450.2.1	705	526	3	0.409504
Solyc11g067100.2.1	3293	3114	3923.59	90.4665
Solyc07g056110.3.1	2300	2121	145	4.90851
Solyc09g065100.2.1	2952	2773	5	0.129462
Solyc05g054010.3.1	3980	3801	48.1067	0.908721
Solyc04g081470.3.1	747	568	65	8.21651
Solyc02g091820.2.1	2043	1864	0	0
Solyc04g049190.1.1	354	175	0	0
Solyc11g022530.2.1	1436	1257	12	0.685439
Solyc08g066650.3.1	2175	1996	0	0
Solyc11g042421.1.1	309	130	0	0
Solyc01g081400.3.1	871	692	19.1334	1.98521
