target_id	length	eff_length	est_counts	tpm
Solyc05g006510.1.1	1158	979	65	4.27685
Solyc08g066160.3.1	943	764	1812	152.777
Solyc01g107470.3.1	959	780	113	9.33204
Solyc05g014370.3.1	968	789	47	3.83719
Solyc12g036010.1.1	171	13.7365	0	0
Solyc09g010500.3.1	1094	915	1203	84.691
Solyc05g008060.3.1	2912	2733	823	19.3978
Solyc02g032557.1.1	1083	904	0	0
Solyc03g026240.3.1	1197	1018	369.18	23.3606
Solyc10g078680.2.1	2919	2740	63.0995	1.48344
Solyc12g007130.2.1	1355	1176	202	11.0646
Solyc03g095860.3.1	1760	1581	69	2.81132
Solyc01g096475.1.1	873	694	284.237	26.3824
Solyc12g044630.2.1	800	621	13	1.34848
Solyc02g080400.2.1	7137	6958	178.471	1.65225
Solyc05g042055.1.1	857	678	87	8.26575
Solyc08g076130.3.1	1203	1024	285	17.9282
Solyc03g098740.1.1	600	421	237	36.2626
Solyc07g005980.2.1	1735	1556	2	0.0827968
Solyc02g036310.3.1	426	247	2	0.521586
Solyc07g007020.3.1	3009	2830	68	1.5478
Solyc10g005170.1.1	1197	1018	0	0
Solyc09g090200.3.1	2806	2627	993	24.3491
Solyc12g042260.2.1	1182	1003	0	0
Solyc01g095590.3.1	3788	3609	318	5.67588
Solyc03g118240.3.1	1506	1327	650	31.5526
Solyc11g064950.2.1	636	457	134	18.8878
Solyc08g016090.3.1	2337	2158	457	13.6414
Solyc04g051427.1.1	1188	1009	0	0
Solyc09g008450.3.1	3439	3260	95.4261	1.88557
Solyc08g061960.3.1	1150	971	3477.49	230.695
Solyc04g014600.3.1	966	787	147.283	12.0551
Solyc06g036725.1.1	357	178	0	0
Solyc01g013920.1.1	639	460	0	0
Solyc09g089950.1.1	291	112	0	0
Solyc03g097070.3.1	1942	1763	2546	93.0249
Solyc05g010392.1.1	906	727	0	0
Solyc04g025820.1.1	1023	844	1.29122	0.0985485
Solyc08g029348.1.1	342	163	11	4.34708
Solyc03g117675.1.1	1726	1547	7023	292.432
Solyc05g052570.3.1	2479	2300	1308	36.633
Solyc05g024260.3.1	1299	1120	64	3.68091
Solyc04g008710.3.1	428	249	509	131.677
Solyc06g075300.2.1	801	622	0	0
Solyc03g044560.1.1	318	139	0	0
Solyc04g081040.1.1	270	91.0003	0	0
Solyc01g107280.3.1	2373	2194	0	0
Solyc11g071535.1.1	1527	1348	2.64384	0.126339
Solyc03g123430.3.1	2062	1883	405	13.8547
Solyc01g009970.3.1	1395	1216	612	32.4198
Solyc06g009533.1.1	2088	1909	0	0
Solyc05g012215.1.1	204	29.2345	0	0
Solyc01g067600.3.1	5442	5263	330	4.039
Solyc06g051210.3.1	2737	2558	243	6.11926
Solyc01g111060.3.1	1336	1157	980.382	54.5827
Solyc11g007230.1.1	2358	2179	11	0.325183
Solyc11g011330.2.1	1202	1023	543.826	34.2434
Solyc01g112305.1.1	213	36.0583	2	3.57287
Solyc04g056320.2.1	1570	1391	214	9.91013
Solyc10g049820.2.1	1066	887	2	0.145244
Solyc02g084037.1.1	609	430	2.08463	0.312287
Solyc01g067590.3.1	4895	4716	446	6.09192
Solyc10g006330.3.1	2649	2470	439	11.4488
Solyc04g025377.1.1	331	152	0	0
Solyc07g043400.1.1	204	29.2345	22.6708	49.9533
Solyc10g039250.2.1	2232	2053	0	0
Solyc01g067255.1.1	636	457	2	0.281908
Solyc01g098455.1.1	357	178	19.4281	7.03079
Solyc03g121850.3.1	3402	3223	186	3.71745
Solyc03g116870.3.1	1577	1398	701	32.3001
Solyc08g006258.1.1	357	178	0	0
Solyc06g018100.3.1	1748	1569	97	3.98237
Solyc08g007510.3.1	3999	3820	73.0552	1.23191
Solyc08g013900.3.1	5635	5456	674.076	7.95843
Solyc06g075550.3.1	1236	1057	245.053	14.9341
Solyc01g099560.3.1	860	681	10.0969	0.95507
Solyc03g013225.1.1	381	202	0	0
Solyc02g076695.1.1	327	148	2	0.870485
Solyc09g014450.3.1	854	675	153	14.6009
Solyc08g066730.3.1	2824	2645	429.587	10.4621
Solyc03g121900.1.1	321	142	151	68.4986
Solyc09g066150.1.1	1509	1330	168	8.13674
Solyc08g078460.3.1	1454	1275	219	11.0644
Solyc04g074880.3.1	1986	1807	220	7.84255
Solyc02g068845.1.1	282	103	0	0
Solyc06g051450.2.1	757	578	158	17.6085
Solyc01g010400.1.1	471	292	1.39191	0.307058
Solyc01g067690.3.1	757	578	170	18.9458
Solyc10g007690.3.1	998	819	3536	278.113
Solyc07g005320.3.1	4980	4801	993.756	13.3334
Solyc10g055160.2.1	543	364	0	0
Solyc03g122140.3.1	4546	4367	475.886	7.01961
Solyc11g013440.2.1	1327	1148	923	51.7908
Solyc03g116530.3.1	1014	835	219	16.8947
Solyc07g056660.3.1	3743	3564	765.497	13.8356
Solyc08g007320.3.1	2149	1970	133	4.34889
Solyc07g064150.3.1	674	495	9235	1201.78
Solyc08g079230.1.1	417	238	26.6214	7.20522
Solyc11g013450.2.1	3595	3416	42.3296	0.798214
Solyc10g080220.2.1	2625	2446	148	3.89761
Solyc06g036020.1.1	603	424	0	0
Solyc09g074060.3.1	1363	1184	622	33.8401
Solyc02g064800.3.1	5158	4979	1481.53	19.1673
Solyc07g006130.2.1	1713	1534	881.928	37.034
Solyc02g081970.3.1	2561	2382	472	12.7642
Solyc03g098360.2.1	1512	1333	1	0.048324
Solyc10g047700.2.1	372	193	0	0
Solyc02g005315.1.1	261	82.002	1	0.785541
Solyc09g061760.1.1	1887	1708	19	0.71657
Solyc12g094470.2.1	2460	2281	0	0
Solyc08g062230.2.1	192	21.9418	0	0
Solyc01g086895.1.1	399	220	16.4338	4.81181
Solyc11g005810.2.1	1881	1702	207	7.83436
Solyc02g069740.3.1	5128	4949	62	0.806988
Solyc07g009010.1.1	231	52.2911	0	0
Solyc11g028090.2.1	754	575	0	0
Solyc02g082040.3.1	995	816	1	0.078941
Solyc07g006145.1.1	1627	1448	1567	69.7096
Solyc07g015920.2.1	678	499	0	0
Solyc02g083510.3.1	3800	3621	14.6331	0.260316
Solyc11g067075.1.1	231	52.2911	5	6.15935
Solyc09g075750.1.1	996	817	36	2.8384
Solyc03g093945.1.1	690	511	0	0
Solyc06g009967.1.1	402	223	0	0
Solyc06g076650.3.1	783	604	55	5.86568
Solyc08g015660.3.1	1103	924	183.906	12.8208
Solyc01g005630.2.1	678	499	2	0.25818
Solyc12g070200.2.1	997	818	0	0
Solyc01g098280.3.1	1041	862	6	0.44837
Solyc06g071630.2.1	2278	2099	176	5.40124
Solyc08g065130.2.1	1484	1305	4	0.197443
Solyc05g043445.1.1	2495	2316	0	0
Solyc02g090047.1.1	720	541	2.67789	0.318851
Solyc01g057670.1.1	423	244	0	0
Solyc11g050934.1.1	354	175	0	0
Solyc04g072800.3.1	2358	2179	204.405	6.04265
Solyc09g010770.3.1	2033	1854	94	3.26596
Solyc04g007660.1.1	1110	931	167	11.5547
Solyc06g074560.1.1	228	49.4247	45	58.6491
Solyc04g005150.3.1	577	398	0	0
Solyc01g012700.3.1	970	791	0	0
Solyc02g088075.1.1	279	100	0	0
Solyc01g103160.3.1	3224	3045	462.764	9.78961
Solyc04g071085.1.1	474	295	522	113.983
Solyc06g082120.3.1	1796	1617	1531	60.9899
Solyc10g078170.2.1	2208	2029	0	0
Solyc07g063530.3.1	1205	1026	314	19.714
Solyc07g005670.2.1	2081	1902	0	0
Solyc11g071580.2.1	1800	1621	1.07883	0.042871
Solyc01g074060.1.1	507	328	0	0
Solyc08g075910.1.1	906	727	117	10.3668
Solyc11g005220.2.1	871	692	870	80.9853
Solyc07g021230.2.1	1356	1177	164.451	9.00023
Solyc04g025281.1.1	858	679	0	0
Solyc05g055185.1.1	496	317	67	13.6147
Solyc01g104350.3.1	1822	1643	304	11.9187
Solyc01g049825.1.1	405	226	1	0.285026
Solyc09g011240.3.1	1604	1425	3472	156.949
Solyc03g119140.3.1	6821	6642	3962.62	38.4305
Solyc10g052868.1.1	273	94.0001	0	0
Solyc10g076845.1.1	923	744	13.0373	1.12878
Solyc03g013480.1.1	357	178	0	0
Solyc02g093420.3.1	312	133	9.08426	4.39978
Solyc12g011300.2.1	3256	3077	42	0.879255
Solyc04g058090.3.1	1749	1570	540	22.1558
Solyc12g088720.2.1	2766	2587	5844	145.515
Solyc02g068530.3.1	1791	1612	785	31.3688
Solyc10g075080.1.1	369	190	0	0
Solyc07g019440.3.1	2110	1931	402	13.4102
Solyc08g062170.1.1	498	319	1	0.201931
Solyc05g052830.3.1	2461	2282	44	1.24202
Solyc07g026580.1.1	360	181	0	0
Solyc11g056470.2.1	840	661	0	0
Solyc07g043590.3.1	2357	2178	2171.67	64.2287
Solyc11g068970.1.1	1404	1225	1	0.0525844
Solyc01g110350.2.1	1089	910	52	3.68091
Solyc05g041170.2.1	651	472	0	0
Solyc02g077525.1.1	302	123	0	0
Solyc01g105920.3.1	2354	2175	479.974	14.2151
Solyc08g081560.1.1	339	160	12	4.83119
Solyc04g005490.3.1	2343	2164	681	20.2714
Solyc03g083050.3.1	1281	1102	2	0.116907
Solyc12g036020.1.1	171	13.7365	0	0
Solyc11g011570.1.1	930	751	2	0.171547
Solyc10g007460.3.1	1188	1009	117.879	7.52553
Solyc03g114680.3.1	4388	4209	256.144	3.92011
Solyc05g015520.3.1	1747	1568	452	18.5689
Solyc08g007770.3.1	1720	1541	442.789	18.5092
Solyc07g026990.1.1	186	19.0638	0	0
Solyc08g068017.1.1	810	631	5	0.510427
Solyc12g007000.2.1	336	157	20	8.20584
Solyc07g005640.3.1	940	761	121	10.2422
Solyc06g072277.1.1	2458	2279	17	0.480505
Solyc06g072610.3.1	1713	1534	788	33.0898
Solyc10g074950.2.1	1258	1079	42	2.50738
Solyc12g088810.2.1	2276	2097	111	3.40971
Solyc02g070760.3.1	1163	984	162.258	10.622
Solyc02g085980.1.1	465	286	0	0
Solyc09g015170.3.1	2671	2492	76	1.96453
Solyc01g013810.1.1	210	33.6633	0	0
Solyc10g076740.2.1	796	617	217	22.6552
Solyc08g075690.3.1	671	492	2212	289.61
Solyc11g068480.2.1	854	675	140	13.3603
Solyc03g121260.3.1	3163	2984	526.874	11.3737
Solyc03g096360.3.1	843	664	5354	519.402
Solyc08g067450.1.1	942	763	0	0
Solyc01g014390.3.1	1569	1390	0	0
Solyc02g083440.3.1	926	747	0	0
Solyc01g087420.3.1	3491	3312	945.225	18.3839
Solyc03g097060.3.1	2814	2635	162	3.96029
Solyc03g116950.2.1	1407	1228	7.38962	0.387629
Solyc11g020860.1.1	246	67.0317	0	0
Solyc01g058360.1.1	1044	865	0	0
Solyc11g011400.2.1	662	483	12	1.60039
Solyc08g062703.1.1	962	783	3	0.246804
Solyc02g079540.2.1	3235	3056	11	0.231863
Solyc03g093990.3.1	2399	2220	232	6.73175
Solyc03g111685.1.1	183	17.7996	0	0
Solyc06g062920.3.1	1807	1628	132	5.22291
Solyc04g012200.1.1	186	19.0638	0	0
Solyc02g082035.1.1	437	258	0	0
Solyc11g012245.1.1	231	52.2911	0	0
Solyc12g077360.1.1	180	16.6423	0	0
Solyc01g088327.1.1	450	271	2	0.475394
Solyc10g044670.2.1	4058	3879	497	8.25334
Solyc07g054770.1.1	270	91.0003	212.641	150.521
Solyc02g077225.1.1	267	88.0006	1.89008	1.38353
Solyc09g091565.1.1	4859	4680	26.6779	0.367197
Solyc04g008295.1.1	1719	1540	183	7.65461
Solyc11g006465.1.1	491	312	2236	461.647
Solyc12g005760.2.1	1242	1063	287	17.3917
Solyc03g115140.3.1	3811	3632	510.7	9.05759
Solyc08g081120.3.1	1751	1572	74	3.0323
Solyc06g073930.3.1	5160	4981	78.2336	1.01174
Solyc01g056530.2.1	1522	1343	0	0
Solyc11g007790.1.1	2520	2341	3	0.0825492
Solyc03g115910.2.1	1170	991	18.0705	1.1746
Solyc04g064650.1.1	1851	1672	1	0.0385262
Solyc11g010940.2.1	1728	1549	8.00079	0.332716
Solyc07g007560.3.1	3557	3378	49.8826	0.951224
Solyc08g059760.3.1	1592	1413	280	12.7646
Solyc09g063025.1.1	477	298	2	0.432321
Solyc03g123370.3.1	3035	2856	4285	96.6464
Solyc05g014320.3.1	2043	1864	107	3.69769
Solyc11g068710.2.1	897	718	724	64.9542
Solyc08g079010.1.1	477	298	0.308559	0.0666982
Solyc03g034417.1.1	279	100	179	115.304
Solyc09g018000.1.1	318	139	0	0
Solyc08g014370.1.1	1602	1423	80.7267	3.65431
Solyc10g054450.1.1	204	29.2345	0	0
Solyc05g052710.3.1	658	479	702	94.4049
Solyc09g057945.1.1	707	528	0	0
Solyc05g046130.3.1	771	592	58	6.31101
Solyc02g084380.3.1	2113	1934	177.249	5.90363
Solyc01g008890.3.1	1277	1098	161	9.44532
Solyc12g096020.2.1	2708	2529	273	6.95355
Solyc01g087090.3.1	640	461	1640.41	229.216
Solyc04g071730.3.1	1475	1296	457.754	22.752
Solyc06g034410.3.1	1478	1299	40	1.98355
Solyc10g019230.2.1	480	301	0	0
Solyc03g111140.3.1	1716	1537	1025.76	42.9896
Solyc05g055290.3.1	2005	1826	17	0.59971
Solyc11g069900.2.1	782	603	19	2.02969
Solyc04g051590.3.1	1900	1721	0	0
Solyc12g089297.1.1	287	108	0	0
Solyc01g005100.3.1	1749	1570	55	2.25661
Solyc04g077570.1.1	348	169	51	19.4391
Solyc07g041320.2.1	3886	3707	2	0.0347536
Solyc06g069590.3.1	2265	2086	6	0.185281
Solyc03g120495.1.1	240	61.0822	0	0
Solyc07g041340.2.1	1194	1015	275	17.4526
Solyc03g114220.1.1	729	550	4	0.468479
Solyc04g080925.1.1	177	15.5846	0	0
Solyc01g066953.1.1	432	253	0	0
Solyc01g095540.3.1	1629	1450	236	10.4842
Solyc03g115850.3.1	1889	1710	286	10.7736
Solyc04g079780.3.1	2270	2091	729.683	22.4788
Solyc03g118040.3.1	3027	2848	5576.99	126.14
Solyc09g010490.2.1	1185	1006	0	0
Solyc06g050820.2.1	1325	1146	25.4138	1.42849
Solyc02g069910.2.1	321	142	22	9.97992
Solyc07g007270.3.1	791	612	20	2.10509
Solyc01g100030.3.1	1041	862	48	3.58696
Solyc03g098345.1.1	2644	2465	119	3.10973
Solyc09g061390.1.1	396	217	99	29.3879
Solyc02g078550.3.1	3980	3801	859	14.5575
Solyc09g064850.3.1	630	451	271	38.7067
Solyc03g034190.3.1	814	635	211.375	21.4423
Solyc02g064955.1.1	903	724	0	0
Solyc02g080520.3.1	1853	1674	55	2.11641
Solyc03g083730.1.1	606	427	4615.22	696.238
Solyc10g081690.1.1	291	112	2	1.15028
Solyc03g019840.3.1	1967	1788	69	2.48585
Solyc01g109310.3.1	2462	2283	1396.56	39.4046
Solyc09g007470.1.1	825	646	2	0.19943
Solyc02g076760.3.1	1524	1345	247.506	11.8537
Solyc03g120140.3.1	2914	2735	3364	79.2303
Solyc09g057767.1.1	303	124	0	0
Solyc02g091170.3.1	901	722	16	1.4275
Solyc04g015975.1.1	954	775	0	0
Solyc08g013863.1.1	489	310	0	0
Solyc04g056494.1.1	639	460	0	0
Solyc07g041860.1.1	372	193	0	0
Solyc09g016953.1.1	960	781	3.99059	0.329138
Solyc06g065250.1.1	1893	1714	0.262632	0.00987029
Solyc08g078030.3.1	1396	1217	13	0.688091
Solyc02g087220.3.1	2177	1998	318.167	10.2578
Solyc05g021243.1.1	1155	976	0	0
Solyc08g061748.1.1	1770	1591	0	0
Solyc06g076460.3.1	846	667	287	27.7172
Solyc12g088180.1.1	684	505	15.3022	1.95189
Solyc11g069190.2.1	4058	3879	262	4.35085
Solyc08g077290.1.1	960	781	80	6.5983
Solyc12g055685.1.1	444	265	0	0
Solyc10g005050.3.1	997	818	5186	408.387
Solyc01g105330.3.1	2767	2588	178	4.43046
Solyc07g007930.3.1	3098	2919	9624.64	212.394
Solyc02g061640.2.1	891	712	0	0
Solyc01g108600.3.1	4046	3867	2345	39.0626
Solyc04g007690.3.1	2637	2458	13	0.340686
Solyc09g090430.3.1	854	675	13172	1257.02
Solyc01g057320.2.1	2139	1960	17	0.558709
Solyc04g057850.1.1	765	586	1	0.109925
Solyc08g081220.1.1	1665	1486	13	0.563531
Solyc12g009900.2.1	2681	2502	0	0
Solyc09g031800.1.1	447	268	1.22634	0.29476
Solyc01g008010.3.1	1272	1093	165	9.72426
Solyc09g061950.1.1	522	343	0	0
Solyc11g045240.2.1	2362	2183	44	1.29835
Solyc02g067380.3.1	408	229	2	0.562584
Solyc02g081610.2.1	3835	3656	115.466	2.03442
Solyc05g042000.1.1	234	55.1953	0	0
Solyc07g053320.3.1	1961	1782	326	11.7843
Solyc07g063900.3.1	456	277	868	201.852
Solyc08g068085.1.1	597	418	21.2132	3.26906
Solyc08g061100.3.1	3885	3706	4452.77	77.3958
Solyc10g006580.3.1	796	617	1927.79	201.265
Solyc01g014643.1.1	318	139	0	0
Solyc03g111850.3.1	1499	1320	687	33.5255
Solyc02g082160.2.1	2278	2099	34	1.04342
Solyc08g029408.1.1	354	175	0	0
Solyc04g078350.1.1	498	319	16.8933	3.41128
Solyc03g031800.3.1	1303	1124	239	13.697
Solyc01g102380.3.1	1822	1643	601	23.563
Solyc05g015220.3.1	3154	2975	311	6.73389
Solyc08g008580.3.1	1908	1729	101.087	3.76613
Solyc08g076710.3.1	3479	3300	6.46074	0.126113
Solyc06g068860.3.1	3650	3471	1045	19.3934
Solyc03g083990.1.1	372	193	1	0.333761
Solyc03g118280.1.1	3108	2929	81	1.78139
Solyc02g026080.2.1	1721	1542	0	0
Solyc06g036803.1.1	168	12.9312	0	0
Solyc03g114200.3.1	756	577	1	0.111639
Solyc02g030605.1.1	731	552	0	0
Solyc04g054150.1.1	567	388	136	22.5788
Solyc06g053805.1.1	339	160	13	5.23379
Solyc01g111140.3.1	1937	1758	2087.04	76.4725
Solyc01g106395.1.1	273	94.0001	0	0
Solyc09g098240.3.1	3894	3715	1468	25.4542
Solyc05g054930.3.1	3808	3629	58	1.02952
Solyc07g008530.1.1	1566	1387	72	3.34387
Solyc06g067980.3.1	688	509	3023	382.572
Solyc02g030505.1.1	2676	2497	17.2846	0.445897
Solyc04g063400.2.1	1339	1160	149.31	8.29133
Solyc11g006950.2.1	517	338	3	0.571739
Solyc07g042740.3.1	3346	3167	353.321	7.18644
Solyc08g080970.2.1	349	170	0	0
Solyc05g013860.3.1	2760	2581	14	0.349408
Solyc04g015270.3.1	3744	3565	749	13.5337
Solyc11g010510.2.1	1258	1079	174	10.3877
Solyc09g083310.2.1	2352	2173	1	0.0296438
Solyc10g084940.2.1	3008	2829	177.946	4.0518
Solyc12g038645.1.1	2325	2146	2	0.0600334
Solyc06g084520.3.1	3260	3081	2525.18	52.7951
Solyc11g005840.2.1	2139	1960	26.5495	0.872554
Solyc08g007050.2.1	1608	1429	3	0.135233
Solyc02g086940.3.1	2606	2427	324	8.5994
Solyc02g082920.3.1	961	782	25139.9	2070.85
Solyc06g050900.3.1	2058	1879	7	0.239974
Solyc11g066130.1.1	759	580	1030	114.394
Solyc02g081170.3.1	1284	1105	1589	92.6306
Solyc07g055215.1.1	3795	3616	44.5732	0.794032
Solyc07g040950.3.1	1010	831	448	34.7272
Solyc01g105810.3.1	2195	2016	48	1.53371
Solyc02g088380.3.1	426	247	0	0
Solyc09g061823.1.1	258	79.0036	0	0
Solyc05g010245.1.1	561	382	138.436	23.3442
Solyc09g092470.2.1	1874	1695	98	3.72434
Solyc02g086050.3.1	4332	4153	102.266	1.58622
Solyc05g012700.3.1	1673	1494	188	8.10588
Solyc09g005180.3.1	2056	1877	8	0.274548
Solyc01g008977.1.1	918	739	84	7.32197
Solyc11g067163.1.1	501	322	0	0
Solyc01g108270.3.1	2019	1840	3.12537	0.109415
Solyc07g019550.1.1	1104	925	0	0
Solyc05g041860.3.1	2066	1887	245.474	8.37965
Solyc06g074980.3.1	2913	2734	5803.71	136.741
Solyc04g011950.1.1	264	85.0011	1	0.757824
Solyc04g074260.1.1	357	178	0	0
Solyc03g097300.3.1	3428	3249	605.356	12.002
Solyc04g050890.1.1	351	172	0	0
Solyc03g096000.3.1	5759	5580	984.715	11.3676
Solyc04g078920.3.1	623	444	145	21.0367
Solyc01g099970.3.1	2871	2692	81	1.93822
Solyc07g015940.3.1	239	60.0956	0	0
Solyc01g111765.1.1	2023	1844	65	2.27062
Solyc02g084020.3.1	2916	2737	248.066	5.83828
Solyc04g064490.3.1	2329	2150	155	4.64394
Solyc05g050850.3.1	2203	2024	95.8566	3.05074
Solyc12g006050.2.1	2929	2750	11375	266.447
Solyc03g098440.3.1	884	705	166.385	15.2026
Solyc09g064890.3.1	2355	2176	105	3.1083
Solyc06g033880.1.1	537	358	0	0
Solyc02g044007.1.1	1952	1773	1	0.0363316
Solyc06g035830.1.1	96	4.87155	0	0
Solyc08g079970.1.1	4713	4534	28.2141	0.400846
Solyc00g007010.3.1	2648	2469	141	3.67867
Solyc01g100300.3.1	755	576	0	0
Solyc03g113410.2.1	2034	1855	397.196	13.7929
Solyc05g009300.1.1	483	304	423	89.6313
Solyc03g096437.1.1	624	445	0	0
Solyc10g083150.2.1	3930	3751	1679	28.8334
Solyc02g032760.1.1	252	73.0112	0	0
Solyc04g025117.1.1	390	211	0	0
Solyc05g026003.1.1	852	673	0	0
Solyc11g050997.1.1	369	190	0	0
Solyc05g012190.3.1	5666	5487	115.426	1.35507
Solyc06g035900.1.1	264	85.0011	0	0
Solyc01g103770.3.1	774	595	235.015	25.4432
Solyc03g019980.2.1	3586	3407	0	0
Solyc01g102360.2.1	1746	1567	0	0
Solyc04g008850.1.1	1440	1261	19	0.97058
Solyc02g092520.2.1	195	23.5677	0	0
Solyc04g008885.1.1	195	23.5677	1	2.73323
Solyc02g014600.1.1	1254	1075	0	0
Solyc12g026420.1.1	279	100	28	18.0364
Solyc02g079860.1.1	1350	1171	22	1.2102
Solyc08g007340.3.1	4607	4428	349.776	5.08833
Solyc01g103045.1.1	597	418	0	0
Solyc01g005600.3.1	2538	2359	558	15.237
Solyc08g061890.3.1	2109	1930	11	0.367137
Solyc08g028975.1.1	240	61.0822	0	0
Solyc01g098480.2.1	1635	1456	0	0
Solyc05g051770.3.1	1548	1369	113	5.31702
Solyc03g006890.2.1	1072	893	1	0.0721342
Solyc01g014095.1.1	582	403	0	0
Solyc10g044980.2.1	337	158	0	0
Solyc01g095380.1.1	201	27.2129	0	0
Solyc04g050930.3.1	1852	1673	68.5304	2.63864
Solyc10g079880.2.1	1691	1512	2662	113.409
Solyc01g008490.3.1	977	798	66	5.32763
Solyc01g109300.3.1	1578	1399	7232.44	333.012
Solyc11g071790.2.1	703	524	659	81.0116
Solyc02g094540.3.1	3850	3671	1052	18.4597
Solyc12g013570.2.1	1330	1151	156	8.73056
Solyc12g089195.1.1	1394	1215	22.3122	1.18293
Solyc01g086710.3.1	4217	4038	408	6.50859
Solyc02g063450.3.1	3395	3216	12031	240.979
Solyc12g005030.2.1	1485	1306	436.68	21.5384
Solyc02g085740.3.1	1693	1514	165	7.02022
Solyc04g015210.3.1	5045	4866	246	3.25654
Solyc05g042170.1.1	285	106	0	0
Solyc05g006620.3.1	4894	4715	441.922	6.03749
Solyc08g048450.3.1	2401	2222	1132	32.8167
Solyc09g059040.3.1	1532	1353	2261.21	107.656
Solyc02g084080.1.1	375	196	0	0
Solyc03g120020.3.1	4243	4064	40	0.634015
Solyc09g082440.1.1	279	100	0	0
Solyc07g055100.3.1	1635	1456	49	2.16784
Solyc06g069410.3.1	1584	1405	1039	47.6357
Solyc01g073890.3.1	3328	3149	104	2.12742
Solyc05g008020.3.1	1965	1786	7	0.25247
Solyc08g045630.2.1	147	8.91948	0	0
Solyc07g007860.1.1	417	238	17	4.60113
Solyc06g076265.1.1	333	154	0	0
Solyc10g011960.2.1	830	651	19	1.88003
Solyc02g092740.1.1	153	9.8295	0	0
Solyc04g026210.3.1	863	684	14.8621	1.39964
Solyc05g043320.2.1	1992	1813	0	0
Solyc03g119740.3.1	4406	4227	206	3.13926
Solyc05g055450.3.1	1533	1354	1512	71.9326
Solyc09g009330.1.1	702	523	1	0.123166
Solyc06g050905.1.1	789	610	0	0
Solyc12g062425.1.1	408	229	0	0
Solyc10g005430.3.1	781	602	0	0
Solyc09g018060.3.1	2216	2037	95	3.00418
Solyc11g010340.2.1	1303	1124	4	0.229238
Solyc09g011780.3.1	1889	1710	15	0.565052
Solyc07g019497.1.1	2774	2595	0	0
Solyc10g077080.2.1	2568	2389	1	0.0269635
Solyc01g104700.3.1	555	376	2378.05	407.405
Solyc03g059190.3.1	1251	1072	3	0.180268
Solyc07g039195.1.1	1596	1417	2	0.0909187
Solyc09g010610.2.1	909	730	0	0
Solyc03g082885.1.1	351	172	354	132.577
Solyc07g043030.2.1	1101	922	0	0
Solyc11g044310.2.1	1672	1493	202	8.71534
Solyc03g120630.3.1	780	601	1814	194.427
Solyc02g063180.3.1	2565	2386	18.3244	0.494712
Solyc09g072920.1.1	558	379	0	0
Solyc07g054560.1.1	867	688	62.093	5.81363
Solyc10g078177.1.1	228	49.4247	22	28.6729
Solyc08g015680.1.1	2427	2248	0	0
Solyc03g025927.1.1	312	133	17	8.23361
Solyc02g038707.1.1	438	259	0.585638	0.145654
Solyc03g059200.2.1	1847	1668	3	0.115856
Solyc09g082660.3.1	1079	900	110	7.87305
Solyc07g015910.3.1	1918	1739	1	0.0370419
Solyc05g055640.3.1	1040	861	3154.71	236.02
Solyc02g093110.3.1	1190	1011	2350.42	149.757
Solyc12g027550.1.1	219	41.1625	20	31.2983
Solyc06g083320.1.1	423	244	8	2.112
Solyc01g058327.1.1	252	73.0112	0	0
Solyc05g006840.1.1	165	12.1958	0	0
Solyc04g005770.2.1	1963	1784	2	0.0722151
Solyc01g099120.3.1	2080	1901	59	1.99923
Solyc10g007430.2.1	1137	958	0	0
Solyc11g044880.2.1	4235	4056	811.296	12.8847
Solyc01g017875.1.1	1167	988	0	0
Solyc01g099870.2.1	1732	1553	26	1.07844
Solyc12g088640.2.1	1011	832	7	0.54196
Solyc01g103800.3.1	577	398	1673	270.773
Solyc01g068510.1.1	513	334	1	0.192862
Solyc09g075570.1.1	429	250	264	68.0232
Solyc01g103020.3.1	1503	1324	1042	50.6959
Solyc07g014750.1.1	444	265	6.59643	1.60345
Solyc10g018770.1.1	168	12.9312	0	0
Solyc09g015613.1.1	768	589	0	0
Solyc06g050270.2.1	3738	3559	19.1994	0.347497
Solyc02g078360.3.1	2019	1840	711	24.8911
Solyc11g005150.2.1	1449	1270	23	1.16659
Solyc08g066245.1.1	639	460	0	0
Solyc05g052430.2.1	3603	3424	53	0.997092
Solyc07g024093.1.1	396	217	0	0
Solyc07g055360.1.1	228	49.4247	0	0
Solyc06g054070.3.1	2756	2577	201.453	5.03561
Solyc10g009030.3.1	1128	949	444	30.1377
Solyc05g018700.3.1	2052	1873	119	4.09263
Solyc09g082190.1.1	351	172	14	5.24315
Solyc11g065710.2.1	1863	1684	0	0
Solyc03g063497.1.1	648	469	37.5388	5.15585
Solyc10g083560.1.1	594	415	0	0
Solyc06g069710.3.1	2141	1962	634	20.8153
Solyc10g048000.2.1	3001	2822	0	0
Solyc11g067150.2.1	1000	821	36	2.82457
Solyc04g081570.3.1	2955	2776	5460	126.697
Solyc10g051397.1.1	513	334	4.70545	0.907502
Solyc04g082250.3.1	7967	7788	5362.39	44.3532
Solyc11g064750.2.1	5803	5624	49.0158	0.561415
Solyc04g074950.3.1	1149	970	441.056	29.2897
Solyc05g045900.1.1	504	325	0	0
Solyc08g045643.1.1	648	469	0	0
Solyc12g056550.1.1	1137	958	89	5.98436
Solyc05g052950.3.1	3607	3428	17.6088	0.330889
Solyc06g035490.3.1	1065	886	39	2.83546
Solyc03g031700.3.1	1787	1608	418.618	16.7697
