target_id	length	eff_length	est_counts	tpm
Solyc04g025840.2.1	630	451	0	0
Solyc09g091670.3.1	8649	8470	1448.9	18.2871
Solyc09g005460.2.1	414	235	0	0
Solyc10g047220.2.1	1197	1018	285	29.9286
Solyc06g068090.3.1	3593	3414	1111	34.7888
Solyc12g062225.1.1	447	268	0	0
Solyc01g108710.3.1	432	253	185	78.17
Solyc08g007070.2.1	707	528	4.81571	0.975025
Solyc03g093760.1.1	2394	2215	0	0
Solyc12g087990.2.1	2135	1956	32	1.74892
Solyc01g010393.1.1	486	307	0	0
Solyc04g080160.3.1	1906	1727	84	5.19967
Solyc03g098680.3.1	1959	1780	1	0.0600578
Solyc08g008500.3.1	750	571	1	0.18722
Solyc02g062740.3.1	2880	2701	384	15.1983
Solyc03g058853.1.1	654	475	0	0
Solyc02g021140.3.1	1068	889	363	43.651
Solyc12g011140.2.1	3674	3495	67	2.04935
Solyc05g026540.3.1	2288	2109	672	34.0629
Solyc04g080370.3.1	2064	1885	67	3.79973
Solyc03g006510.3.1	1305	1126	391	37.1217
Solyc02g085910.3.1	1054	875	331	40.4398
Solyc02g081050.3.1	1856	1677	0	0
Solyc09g018610.1.1	132	7.19434	0	0
Solyc07g045070.3.1	2295	2116	125	6.31515
Solyc03g114960.3.1	2047	1868	188	10.759
Solyc11g066020.2.1	2291	2112	1636	82.8092
Solyc11g045430.1.1	660	481	5	1.11126
Solyc09g063015.1.1	944	765	11	1.53716
Solyc11g068740.2.1	1260	1081	336	33.2279
Solyc02g071990.3.1	3418	3239	217.903	7.19187
Solyc01g105545.1.1	696	517	51.8856	10.7287
Solyc11g006080.2.1	1384	1205	83	7.36343
Solyc11g071427.1.1	195	23.5677	1	4.53599
Solyc02g089267.1.1	714	535	16.1197	3.22101
Solyc08g062140.1.1	1338	1159	2	0.184474
Solyc12g062910.2.1	513	334	0	0
Solyc07g032497.1.1	603	424	0	0
Solyc10g008710.3.1	1189	1010	1	0.105844
Solyc12g017555.1.1	1035	856	0	0
Solyc05g018240.3.1	1287	1108	0	0
Solyc03g120620.3.1	4131	3952	56	1.51482
Solyc03g078055.1.1	439	260	5	2.05582
Solyc01g016688.1.1	648	469	0	0
Solyc11g005933.1.1	372	193	17.766	9.84059
Solyc05g008140.3.1	1146	967	199	21.9996
Solyc10g044647.1.1	258	79.0036	0	0
Solyc07g042927.1.1	318	139	0	0
Solyc12g088290.2.1	3074	2895	916	33.8249
Solyc05g018150.3.1	1726	1547	139	9.60536
Solyc02g083250.3.1	1072	893	1059	126.775
Solyc07g039260.2.1	351	172	0	0
Solyc06g060070.3.1	1506	1327	11	0.886157
Solyc06g042990.1.1	207	31.3862	0	0
Solyc09g030457.1.1	513	334	0	0
Solyc10g045260.1.1	234	55.1953	0	0
Solyc12g035362.1.1	510	331	0	0
Solyc03g093160.3.1	2317	2138	402.129	20.107
Solyc06g063310.2.1	782	603	941	166.825
Solyc05g020000.1.1	360	181	0	0
Solyc01g081330.3.1	2245	2066	11	0.569182
Solyc07g047780.3.1	2845	2666	477	19.127
Solyc01g058680.2.1	306	127	0	0
Solyc12g005093.1.1	859	680	3	0.47163
Solyc09g061515.1.1	596	417	0	0
Solyc03g044790.3.1	1001	822	69.2386	9.00462
Solyc01g016370.2.1	957	778	0	0
Solyc10g078310.2.1	1971	1792	275	16.4053
Solyc05g025743.1.1	276	97.0001	0	0
Solyc04g016410.3.1	5086	4907	139	3.02822
Solyc05g012340.3.1	1528	1349	135	10.6982
Solyc03g007190.3.1	1364	1185	450	40.596
Solyc01g111470.3.1	2827	2648	21	0.847794
Solyc10g080870.3.1	1905	1726	36	2.22972
Solyc01g108087.1.1	1005	826	41	5.30631
Solyc04g074230.3.1	1515	1336	3425.39	274.089
Solyc08g062940.3.1	4488	4309	51.9469	1.28876
Solyc01g104040.3.1	5036	4857	183	4.02784
Solyc04g057870.3.1	1605	1426	244	18.2919
Solyc09g055710.3.1	434	255	85	35.6343
Solyc03g031990.3.1	1405	1226	30	2.61589
Solyc07g006360.1.1	1440	1261	20	1.69552
Solyc12g070113.1.1	369	190	5	2.81323
Solyc10g085830.2.1	1385	1206	27	2.39335
Solyc12g087965.1.1	103	5.19716	0	0
Solyc05g012420.3.1	1932	1753	0	0
Solyc09g056225.1.1	753	574	0	0
Solyc00g007150.3.1	488	309	9	3.11367
Solyc01g096820.3.1	3369	3190	14.4566	0.484469
Solyc08g048160.1.1	351	172	0	0
Solyc06g073170.1.1	507	328	86	28.0294
Solyc06g033920.1.1	2901	2722	0	0
Solyc06g082980.3.1	1204	1025	865	90.2155
Solyc11g012567.1.1	249	70.019	0	0
Solyc10g080490.2.1	4636	4457	125	2.99817
Solyc10g050875.1.1	981	802	0	0
Solyc05g009910.3.1	1302	1123	296	28.1774
Solyc12g010210.2.1	2621	2442	0	0
Solyc10g076350.2.1	1234	1055	651	65.9656
Solyc07g053720.3.1	1328	1149	110	10.2344
Solyc05g025950.1.1	156	10.3458	0	0
Solyc08g029170.3.1	2259	2080	604.008	31.0434
Solyc06g082850.3.1	1395	1216	8	0.703308
Solyc02g081160.3.1	3111	2932	958	34.9294
Solyc08g006150.3.1	1407	1228	848	73.8221
Solyc12g036457.1.1	1395	1216	0	0
Solyc06g008190.1.1	1536	1357	6	0.472673
Solyc09g074680.3.1	2918	2739	197.437	7.70593
Solyc07g007460.2.1	1506	1327	0	0
Solyc09g098035.1.1	186	19.0638	0	0
Solyc06g018002.1.1	984	805	0	0
Solyc02g092360.3.1	1627	1448	103	7.60427
Solyc02g014150.3.1	1724	1545	679	46.9819
Solyc10g087013.1.1	1743	1564	0	0
Solyc03g111170.3.1	2202	2023	179	9.45902
Solyc07g005140.3.1	2504	2325	21	0.965574
Solyc07g056260.3.1	7006	6827	169	2.64634
Solyc07g063330.3.1	3666	3487	115.885	3.55275
Solyc01g095080.3.1	2121	1942	0	0
Solyc01g103590.3.1	686	507	358.909	75.6773
Solyc07g006520.3.1	1941	1762	191	11.5882
Solyc06g011660.2.1	770	591	0	0
Solyc01g079350.3.1	2217	2038	509	26.6995
Solyc05g015650.3.1	3197	3018	151	5.34868
Solyc01g112230.3.1	685	506	0	0
Solyc02g091920.3.1	1550	1371	111	8.65515
Solyc09g090880.1.1	237	58.1281	0	0
Solyc04g079890.3.1	789	610	0	0
Solyc07g043630.2.1	2342	2163	8.83336	0.436575
Solyc11g005770.2.1	2200	2021	82	4.33747
Solyc01g107430.2.1	1100	921	454.792	52.7889
Solyc01g059967.1.1	984	805	0	0
Solyc06g053800.2.1	1967	1788	294	17.578
Solyc04g014230.1.1	696	517	0	0
Solyc07g049490.2.1	1698	1519	127	8.93789
Solyc12g077467.1.1	761	582	41.4466	7.61298
Solyc06g024370.1.1	153	9.8295	0	0
Solyc01g009020.3.1	273	94.0001	171	194.472
Solyc11g010220.2.1	1812	1633	10	0.654641
Solyc08g028977.1.1	291	112	0	0
Solyc07g032240.3.1	1616	1437	134	9.96867
Solyc08g065750.1.1	1353	1174	0	0
Solyc09g065630.3.1	2951	2772	76	2.93096
Solyc02g071870.3.1	1530	1351	96	7.59635
Solyc01g099260.3.1	1310	1131	138	13.0438
Solyc10g083830.2.1	2588	2409	68	3.0176
Solyc05g016195.1.1	240	61.0822	0	0
Solyc08g062150.1.1	237	58.1281	0	0
Solyc03g025455.1.1	784	605	5	0.883494
Solyc01g094360.3.1	2912	2733	0	0
Solyc07g006410.1.1	960	781	12	1.64255
Solyc10g047760.1.1	189	20.4424	0	0
Solyc05g026313.1.1	651	472	0	0
Solyc09g098120.3.1	1086	907	0	0
Solyc08g045715.1.1	438	259	0	0
Solyc09g048990.3.1	2633	2454	16.4259	0.715557
Solyc02g005500.1.1	327	148	0	0
Solyc04g074450.2.1	2601	2422	431.351	19.0391
Solyc02g065190.3.1	1774	1595	13	0.871308
Solyc03g114670.3.1	5073	4894	210.335	4.59449
Solyc03g113400.3.1	1102	923	15	1.73732
Solyc07g054850.3.1	1601	1422	81	6.0894
Solyc12g096650.2.1	1400	1221	250	21.8884
Solyc03g078160.3.1	1827	1648	51	3.30828
Solyc10g045545.1.1	1248	1069	2	0.200005
Solyc09g007110.3.1	3881	3702	60	1.73262
Solyc03g083120.2.1	1244	1065	0	0
Solyc01g058660.1.1	120	6.21	0	0
Solyc11g006640.2.1	3215	3036	32.7027	1.15152
Solyc04g049410.2.1	605	426	71	17.8171
Solyc03g113600.3.1	2112	1933	0	0
Solyc08g063070.3.1	2044	1865	82.4466	4.72588
Solyc10g086150.2.1	1367	1188	1173	105.553
Solyc06g005435.1.1	1716	1537	88.2767	6.1399
Solyc10g054135.1.1	1047	868	0	0
Solyc08g081350.2.1	1133	954	0	0
Solyc04g073980.3.1	2202	2023	0	0
Solyc01g095130.3.1	6292	6113	3.86311	0.0675572
Solyc09g082370.3.1	2759	2580	51.5676	2.13671
Solyc09g098080.3.1	1485	1306	1	0.0818551
Solyc09g083060.3.1	4901	4722	202	4.57314
Solyc08g065190.3.1	1945	1766	185	11.1988
Solyc08g074710.1.1	210	33.6633	0	0
Solyc07g064625.1.1	2458	2279	15	0.703617
Solyc08g006930.3.1	654	475	3088	694.981
Solyc05g052080.1.1	456	277	0	0
Solyc09g007840.3.1	2139	1960	2	0.109085
Solyc03g119300.3.1	1174	995	10	1.0744
Solyc05g050830.2.1	432	253	1	0.422541
Solyc01g113620.2.1	3795	3616	63	1.86252
Solyc12g097010.2.1	4111	3932	53.464	1.45357
Solyc12g013840.2.1	4500	4321	39.4445	0.975868
Solyc01g088505.1.1	1735	1556	438	30.0922
Solyc01g014480.3.1	2755	2576	100	4.14995
Solyc06g076715.1.1	1254	1075	0	0
Solyc03g071820.2.1	685	506	0	0
Solyc12g096970.2.1	3161	2982	0	0
Solyc04g078380.2.1	724	545	254	49.8226
Solyc08g007200.3.1	822	643	0	0
Solyc09g061797.1.1	2142	1963	0	0
Solyc01g006220.2.1	1693	1514	26.2223	1.85154
Solyc10g074860.2.1	649	470	567	128.966
Solyc01g098910.3.1	1673	1494	133	9.51678
Solyc10g008280.3.1	3429	3250	378.345	12.445
Solyc12g038590.2.1	738	559	16	3.05983
Solyc09g097980.3.1	1158	979	55.3419	6.04311
Solyc05g055860.3.1	3508	3329	0	0
Solyc01g079910.1.1	879	700	0	0
Solyc04g076940.3.1	4516	4337	72	1.77473
Solyc02g094755.1.1	450	271	0	0
Solyc03g043715.1.1	1714	1535	91	6.33756
Solyc03g070430.1.1	165	12.1958	0	0
Solyc06g009260.3.1	757	578	5.29576	0.979466
Solyc06g060060.3.1	3497	3318	80	2.57752
Solyc02g082730.3.1	2149	1970	178	9.65924
Solyc09g090580.3.1	952	773	1345.16	186.031
Solyc09g059950.3.1	4826	4647	5.32979	0.12261
Solyc02g080850.1.1	1269	1090	1.43863	0.141095
Solyc12g096170.2.1	920	741	34	4.90512
Solyc09g091030.3.1	1944	1765	88	5.33
Solyc02g072310.3.1	6944	6765	62	0.979745
Solyc08g083450.2.1	1807	1628	0	0
Solyc12g042400.1.1	1881	1702	7	0.439671
Solyc11g051020.2.1	978	799	0	0
Solyc09g008340.3.1	1039	860	411	51.0896
Solyc11g016920.1.1	417	238	0	0
Solyc08g014330.3.1	3152	2973	2	0.0719158
Solyc04g054460.3.1	1101	922	367	42.5524
Solyc09g065455.1.1	444	265	0	0
Solyc11g012785.1.1	2188	2009	22.4923	1.19686
Solyc10g018310.1.1	189	20.4424	0	0
Solyc02g092080.2.1	6685	6506	73.3759	1.20567
Solyc01g005770.3.1	4014	3835	27.8897	0.777441
Solyc10g086470.2.1	928	749	48	6.85091
Solyc09g075640.3.1	4267	4088	134.184	3.50896
Solyc02g093910.3.1	1728	1549	70.6917	4.87872
Solyc10g076730.1.1	633	454	2	0.470938
Solyc06g009415.1.1	390	211	0	0
Solyc05g054220.3.1	1492	1313	67	5.45506
Solyc01g097120.3.1	2657	2478	368	15.8758
Solyc02g090160.3.1	3916	3737	126	3.60443
Solyc08g075880.3.1	740	561	3	0.571673
Solyc10g080400.2.1	2079	1900	71	3.99479
Solyc02g068680.1.1	1386	1207	50	4.42845
Solyc02g081360.3.1	3493	3314	2	0.0645159
Solyc09g055700.3.1	969	790	141	19.0801
Solyc01g074065.1.1	300	121	0	0
Solyc08g074660.1.1	1191	1012	70	7.39446
Solyc11g020950.2.1	1972	1793	0	0
Solyc08g075900.1.1	780	601	0	0
Solyc06g006057.1.1	3463	3284	2.40593	0.0783194
Solyc05g040050.2.1	2826	2647	148	5.97719
Solyc01g008180.3.1	2388	2209	170	8.22702
Solyc01g057070.2.1	824	645	0	0
Solyc09g060070.2.1	1323	1144	1	0.0934465
Solyc05g012253.1.1	270	91.0003	1	1.17475
Solyc12g099270.2.1	2547	2368	308	13.9046
Solyc11g072740.1.1	654	475	48	10.8028
Solyc03g025980.3.1	1897	1718	191	11.885
Solyc06g007850.3.1	2631	2452	53.3549	2.32618
Solyc10g075090.2.1	569	390	69.7972	19.1321
Solyc02g090800.1.1	396	217	0	0
Solyc07g049420.1.1	339	160	0	0
Solyc05g046200.3.1	1484	1305	23.1764	1.89856
Solyc02g036210.1.1	495	316	0	0
Solyc11g007520.1.1	462	283	2	0.755497
Solyc12g095750.2.1	1497	1318	2	0.16222
Solyc09g090190.3.1	2522	2343	343	15.6499
Solyc03g031850.1.1	1083	904	14	1.65557
Solyc02g078620.1.1	855	676	14	2.21396
Solyc04g049390.3.1	3186	3007	366	13.0118
Solyc02g078750.3.1	4300	4121	11.4727	0.297614
Solyc09g055347.1.1	843	664	0	0
Solyc12g035317.1.1	546	367	0	0
Solyc10g053960.1.1	768	589	0	0
Solyc06g074760.2.1	4586	4407	25.9652	0.629851
Solyc03g097870.3.1	1387	1208	1540.51	136.328
Solyc01g103610.3.1	2067	1888	2	0.113245
Solyc06g065500.3.1	4121	3942	86	2.33223
Solyc10g079275.1.1	336	157	0	0
Solyc04g064670.3.1	4365	4186	113	2.88581
Solyc07g032685.1.1	1374	1195	1	0.0894584
Solyc02g088705.1.1	900	721	55	8.15486
Solyc05g009340.1.1	357	178	208	124.92
Solyc02g079900.1.1	171	13.7365	0	0
Solyc04g078420.1.1	987	808	183	24.2119
Solyc12g008950.2.1	921	742	36	5.18666
Solyc06g075020.3.1	3804	3625	3	0.0884713
Solyc03g120175.1.1	413	234	5	2.28425
Solyc12g036380.1.1	249	70.019	0	0
Solyc11g008320.2.1	4046	3867	63.5312	1.75631
Solyc03g026060.3.1	2640	2461	197	8.55744
Solyc11g011120.2.1	2482	2303	114	5.29176
Solyc02g070010.1.1	1371	1192	6.44277	0.577811
Solyc02g061980.3.1	2605	2426	183.509	8.0864
Solyc03g058430.2.1	1155	976	115	12.5961
Solyc10g006500.3.1	2434	2255	8	0.379256
Solyc02g086360.3.1	4705	4526	369.735	8.73304
Solyc08g061185.1.1	210	33.6633	0	0
Solyc11g007660.1.1	1812	1633	384	25.1382
Solyc12g010200.2.1	3284	3105	4	0.137717
Solyc07g053210.3.1	1589	1410	3	0.227453
Solyc03g082770.1.1	969	790	1.36866	0.185207
Solyc06g064760.1.1	2289	2110	1	0.0506648
Solyc01g059930.3.1	2901	2722	1296	50.8986
Solyc04g039700.1.1	177	15.5846	0	0
Solyc04g025655.1.1	949	770	0	0
Solyc07g056650.3.1	1798	1619	292	19.2808
Solyc03g007720.3.1	5368	5189	5	0.103009
Solyc02g087960.3.1	879	700	7	1.06903
Solyc03g118585.1.1	819	640	1	0.167036
Solyc03g120940.3.1	1000	821	398	51.8238
Solyc08g069230.3.1	746	567	65	12.2552
Solyc07g052850.1.1	228	49.4247	0	0
Solyc09g092310.1.1	2553	2374	19.0758	0.858995
Solyc01g097880.3.1	800	621	720	123.945
Solyc01g110995.1.1	243	64.0516	0	0
Solyc12g089300.2.1	413	234	1	0.45685
Solyc12g039140.1.1	420	241	0	0
Solyc02g032305.1.1	711	532	0	0
Solyc09g058992.1.1	534	355	0	0
Solyc03g013620.1.1	483	304	5.31455	1.86888
Solyc01g073710.2.1	744	565	28	5.29784
Solyc08g080080.3.1	1921	1742	90	5.52311
Solyc12g017810.1.1	660	481	0	0
Solyc05g052930.3.1	1272	1093	46	4.49911
Solyc10g049540.1.1	384	205	0	0
Solyc09g066505.1.1	378	199	0	0
Solyc03g034300.1.1	444	265	28	11.2954
Solyc09g098370.3.1	5821	5642	1166.73	22.1068
Solyc12g099480.2.1	2064	1885	0	0
Solyc11g018500.2.1	5794	5615	36.4558	0.694074
Solyc01g066710.3.1	492	313	0	0
Solyc02g084060.1.1	219	41.1625	0	0
Solyc08g077280.1.1	309	130	85	69.898
Solyc12g013550.2.1	1231	1052	677.422	68.8387
Solyc12g099440.2.1	2454	2275	1146	53.8508
Solyc08g076425.1.1	231	52.2911	0	0
Solyc01g065628.1.1	306	127	0	0
Solyc08g041662.1.1	180	16.6423	0	0
Solyc09g025230.3.1	1654	1475	15	1.08715
Solyc04g008510.3.1	1849	1670	200.446	12.8313
Solyc06g011590.2.1	1752	1573	0	0
Solyc03g114875.1.1	336	157	0	0
Solyc06g074467.1.1	1233	1054	14	1.41996
Solyc07g055440.2.1	6465	6286	108.788	1.85011
Solyc11g012550.2.1	1898	1719	59	3.66915
Solyc01g102660.3.1	1672	1493	1211.54	86.7497
Solyc01g109450.3.1	1988	1809	51.6171	3.05031
Solyc03g026040.3.1	3828	3649	15	0.439447
Solyc05g053200.2.1	3881	3702	8	0.231016
Solyc07g009387.1.1	648	469	0	0
Solyc09g066390.1.1	435	256	0	0
Solyc02g032307.1.1	1602	1423	0	0
Solyc02g079460.2.1	3192	3013	36	1.2773
Solyc03g042526.1.1	1761	1582	1	0.0675745
Solyc09g090410.3.1	1336	1157	735	67.9115
Solyc05g053330.3.1	1094	915	10	1.16834
Solyc01g015140.1.1	264	85.0011	1	1.25766
Solyc04g077710.2.1	1299	1120	0	0
Solyc09g066110.2.1	393	214	0	0
Solyc09g065190.2.1	2472	2293	383.458	17.8773
Solyc08g015780.3.1	2572	2393	158	7.05836
Solyc06g030570.3.1	2142	1963	289	15.7386
Solyc05g052110.3.1	1107	928	0	0
Solyc10g012430.3.1	2642	2463	124	5.38203
Solyc10g024420.2.1	6432	6253	11	0.188059
Solyc01g088680.3.1	3710	3531	25.4337	0.770018
Solyc03g031620.3.1	2062	1883	54	3.06572
Solyc04g016250.3.1	1103	924	4	0.462783
Solyc01g096860.2.1	1179	1000	19	2.03115
Solyc01g017030.1.1	462	283	0	0
Solyc02g021800.1.1	264	85.0011	0	0
Solyc09g014635.1.1	348	169	0	0
Solyc07g051840.3.1	1898	1719	34	2.11442
Solyc07g042720.1.1	1398	1219	2	0.175394
Solyc03g007290.3.1	1871	1692	10	0.631813
Solyc08g006110.3.1	1213	1034	35	3.61857
Solyc11g043030.1.1	198	25.324	0	0
Solyc12g014390.2.1	5948	5769	0	0
Solyc01g073870.3.1	1829	1650	120	7.77475
Solyc01g090700.3.1	1776	1597	117	7.83195
Solyc03g093510.2.1	1422	1243	251.23	21.6068
Solyc05g041595.1.1	711	532	0	0
Solyc09g014215.1.1	937	758	23.7194	3.34521
Solyc02g032680.2.1	1375	1196	0	0
Solyc01g011180.1.1	192	21.9418	0	0
Solyc09g082940.3.1	1070	891	46	5.51911
Solyc07g066480.3.1	4007	3828	99	2.76473
Solyc04g011820.1.1	288	109	2	1.96152
Solyc03g117870.3.1	2209	2030	2322.88	122.326
Solyc03g083290.3.1	1270	1091	285.693	27.9939
Solyc07g018230.2.1	982	803	5.11422	0.680852
Solyc03g097005.1.1	402	223	20.8293	9.98525
Solyc01g090750.3.1	2335	2156	626	31.0395
Solyc10g078750.2.1	2057	1878	241.095	13.724
Solyc07g055650.1.1	1263	1084	22.3744	2.20654
Solyc01g028935.1.1	993	814	0	0
Solyc06g009825.1.1	716	537	1	0.199074
Solyc01g087980.3.1	1183	1004	29.3321	3.12319
Solyc06g075950.2.1	739	560	0	0
Solyc11g011240.1.1	1098	919	0	0
Solyc02g080630.3.1	1947	1768	1091	65.9677
Solyc08g077730.3.1	2349	2170	190	9.36015
Solyc03g025530.3.1	4674	4495	328	7.80069
Solyc03g063800.2.1	210	33.6633	0	0
Solyc10g011943.1.1	417	238	0	0
Solyc05g012710.3.1	2863	2684	97	3.86348
Solyc11g068430.2.1	864	685	8567	1336.99
Solyc12g099350.1.1	1116	937	3	0.342272
Solyc02g061910.1.1	795	616	0	0
Solyc11g062160.1.1	603	424	0	0
Solyc07g007430.3.1	2347	2168	476	23.4713
Solyc01g012670.2.1	501	322	0	0
Solyc07g049630.1.1	387	208	83	42.6583
Solyc02g092920.3.1	3520	3341	350.023	11.1998
Solyc04g005820.3.1	2511	2332	123.021	5.63947
Solyc06g053755.1.1	564	385	0	0
Solyc02g090540.3.1	2963	2784	218	8.37098
Solyc04g081870.3.1	2056	1877	46	2.61989
Solyc05g054620.3.1	3051	2872	343	12.7673
Solyc05g005540.3.1	1836	1657	54.0067	3.48429
Solyc05g009720.3.1	1838	1659	171	11.0189
Solyc01g006100.3.1	2930	2751	67	2.60359
Solyc10g017600.3.1	3435	3256	63	2.06845
Solyc09g065410.3.1	1755	1576	0	0
Solyc08g068545.1.1	878	699	2.82174	0.431548
Solyc02g092045.1.1	993	814	0	0
Solyc05g009990.3.1	2174	1995	14	0.750195
Solyc01g108235.1.1	1407	1228	0	0
Solyc05g025813.1.1	645	466	0	0
Solyc05g054260.3.1	4223	4044	298.936	7.90236
Solyc02g050270.2.1	315	136	0	0
Solyc08g075770.3.1	1399	1220	77	6.74714
Solyc12g099660.2.1	3131	2952	167	6.04769
Solyc03g116350.3.1	999	820	146	19.0339
Solyc03g013610.1.1	168	12.9312	0	0
Solyc06g062970.2.1	845	666	0	0
Solyc10g011650.3.1	2809	2630	0	0
Solyc05g053010.1.1	2073	1894	19	1.07241
Solyc05g005240.2.1	1794	1615	0	0
Solyc05g043425.1.1	686	507	186	39.2188
Solyc09g057510.1.1	582	403	0	0
Solyc07g055710.3.1	1550	1371	99	7.71946
Solyc12g049370.2.1	1094	915	43	5.02385
Solyc09g075880.3.1	462	283	7	2.64424
Solyc10g018510.2.1	2229	2050	0	0
Solyc12g100260.1.1	165	12.1958	0	0
Solyc11g028200.1.1	405	226	0	0
Solyc01g017120.1.1	291	112	0	0
Solyc11g005920.2.1	3414	3235	858	28.3532
Solyc10g024510.2.1	1032	853	0	0
Solyc08g066810.3.1	2220	2041	45	2.35699
Solyc11g039915.1.1	267	88.0006	0	0
Solyc12g049670.2.1	114	5.81021	0	0
Solyc02g069260.3.1	3630	3451	214.843	6.65526
Solyc07g062120.3.1	2718	2539	38	1.59996
Solyc03g046380.1.1	243	64.0516	6	10.0141
Solyc03g117060.3.1	2520	2341	977.951	44.6586
Solyc04g026220.3.1	904	725	2.03208	0.299635
Solyc02g072260.3.1	1061	882	73	8.84797
Solyc02g066850.1.1	201	27.2129	0	0
Solyc03g007040.3.1	2112	1933	105	5.80693
Solyc03g113130.3.1	1341	1162	179	16.4678
Solyc07g005730.3.1	445	266	318	127.801
Solyc11g020315.1.1	216	38.5618	0	0
Solyc04g072425.1.1	765	586	0	0
Solyc10g079610.2.1	1757	1578	67	4.53897
Solyc08g067810.3.1	727	548	90	17.557
Solyc05g050920.3.1	2856	2677	83	3.31451
Solyc04g076580.3.1	1051	872	70	8.58165
Solyc02g070400.3.1	3114	2935	149.949	5.46167
Solyc09g037137.1.1	1251	1072	0	0
Solyc05g006590.3.1	2270	2091	181.119	9.25973
Solyc11g039480.1.1	228	49.4247	0	0
Solyc07g042900.3.1	392	213	4	2.00756
Solyc10g008780.1.1	1749	1570	2	0.136182
Solyc11g020300.2.1	1957	1778	267	16.0535
Solyc04g008290.3.1	2480	2301	243.807	11.3271
Solyc04g082255.1.1	591	412	112.484	29.1864
Solyc02g070810.3.1	7217	7038	1160	17.6197
Solyc12g010233.1.1	1302	1123	2	0.190388
Solyc04g050967.1.1	579	400	0	0
Solyc03g118200.3.1	2227	2048	318.145	16.6067
Solyc03g094135.1.1	747	568	0	0
Solyc06g066020.3.1	1049	870	17	2.08891
Solyc02g090860.3.1	2095	1916	465.857	25.9924
Solyc04g015635.1.1	1314	1135	0	0
Solyc06g031697.1.1	1547	1368	0	0
Solyc02g077170.2.1	2396	2217	1	0.0482196
Solyc03g111930.3.1	4253	4074	0	0
Solyc03g115860.3.1	1788	1609	256	17.0088
Solyc06g071660.2.1	1666	1487	3	0.215675
Solyc03g120910.3.1	4149	3970	562.463	15.1458
Solyc12g098940.2.1	593	414	1786.18	461.225
Solyc01g044372.1.1	464	285	0	0
Solyc03g093335.1.1	204	29.2345	0	0
Solyc08g007470.2.1	3015	2836	34.4453	1.29841
Solyc11g042426.1.1	264	85.0011	0	0
Solyc01g011475.1.1	429	250	0	0
Solyc03g044800.2.1	423	244	9.11426	3.9932
Solyc12g099200.2.1	598	419	104	26.5344
Solyc03g121390.1.1	612	433	0	0
Solyc06g042951.1.1	306	127	0	0
Solyc04g010337.1.1	1843	1664	0	0
Solyc05g051587.1.1	1557	1378	0	0
Solyc02g014480.1.1	435	256	0	0
Solyc10g052775.1.1	1977	1798	0	0
Solyc02g032330.3.1	2666	2487	62	2.66505
Solyc06g062660.3.1	2236	2057	205	10.6539
Solyc02g084310.2.1	228	49.4247	0	0
Solyc01g011010.3.1	548	369	35	10.1398
Solyc01g109410.3.1	2256	2077	670.149	34.4925
Solyc07g061905.1.1	228	49.4247	0	0
Solyc08g080320.3.1	3055	2876	109.483	4.06954
Solyc06g005600.3.1	987	808	172	22.7565
Solyc06g069230.3.1	3175	2996	29	1.03477
Solyc01g094560.3.1	485	306	140.804	49.1908
Solyc05g006200.3.1	2229	2050	122	6.36202
Solyc05g054050.3.1	1646	1467	2.26361	0.164953
Solyc06g084410.3.1	961	782	279	38.1405
Solyc01g014770.1.1	405	226	0	0
Solyc03g078690.3.1	807	628	1.71532	0.291995
Solyc11g065327.1.1	732	553	0	0
Solyc12g016190.2.1	1195	1016	34	3.57746
Solyc05g054890.3.1	3165	2986	6.22776	0.222962
Solyc01g057130.1.1	159	10.9088	0	0
Solyc03g095270.1.1	717	538	0	0
Solyc10g017985.1.1	1644	1465	0	0
Solyc08g014280.3.1	1884	1705	90	5.64296
Solyc02g063380.1.1	315	136	33	25.9397
Solyc08g074720.2.1	447	268	9	3.59002
Solyc05g044550.1.1	105	5.29865	0	0
Solyc11g027860.1.1	222	43.8484	0	0
Solyc03g059316.1.1	1259	1080	0	0
Solyc10g017610.1.1	90	4.62459	0	0
Solyc09g082800.3.1	3929	3750	205	5.84402
Solyc07g032380.3.1	435	256	1	0.417589
Solyc12g055700.2.1	822	643	3	0.498769
Solyc02g069060.3.1	2225	2046	6.28677	0.328481
Solyc10g084250.1.1	2166	1987	44	2.36725
Solyc09g097940.1.1	303	124	0	0
Solyc09g091945.1.1	563	384	691.62	192.542
Solyc07g045595.1.1	329	150	0	0
Solyc12g096470.2.1	971	792	266	35.9042
Solyc08g014540.1.1	1188	1009	0	0
Solyc02g090040.2.1	3776	3597	41.196	1.22435
Solyc05g010590.3.1	3255	3076	362	12.5809
Solyc05g055910.3.1	3108	2929	58	2.11689
Solyc01g106710.1.1	666	487	2	0.439026
Solyc11g011780.2.1	5156	4977	0	0
Solyc06g073360.3.1	394	215	113	56.1861
Solyc03g044250.1.1	402	223	0	0
Solyc03g006310.3.1	502	323	85	28.1323
Solyc03g005537.1.1	1464	1285	9	0.748736
Solyc08g045860.1.1	303	124	0	0
Solyc03g111870.3.1	4851	4672	509	11.6467
Solyc03g118610.3.1	1515	1336	46	3.68079
Solyc03g061650.2.1	1162	983	0	0
Solyc07g008430.2.1	608	429	0	0
Solyc03g115030.3.1	2093	1914	340.262	19.0047
Solyc10g008740.3.1	1820	1641	1467	95.5676
Solyc04g049228.1.1	519	340	0	0
